321 NGVS-UCD321 NGVS-J122950.42+075420.7 l 187.4600911  7.9057410 0.023 20.706 0.002               1.148 0.007  0.840 0.004  0.957 0.006  0.019 1
322 NGVS-UCD322 NGVS-J122952.28+123737.8 l 187.4678275 12.6271618 0.021 20.727 0.002 17.742 0.116  1.245 0.008  0.841 0.004  1.053 0.006  0.017 1
323 NGVS-UCD323 NGVS-J122952.41+123504.1 l 187.4683729 12.5844673 0.022 19.666 0.001 17.597 0.102  1.027 0.004  0.659 0.003  0.854 0.003  0.082 1
324 NGVS-UCD324 NGVS-J122952.93+075559.5 l 187.4705543  7.9331882 0.022 20.458 0.002 18.049 0.165  0.869 0.007  0.824 0.004  0.976 0.007  0.024 1
325 NGVS-UCD325 NGVS-J122953.16+162615.1 l 187.4715000 16.4375371 0.029 21.437 0.004               0.977 0.013  0.765 0.007  0.902 0.012 -0.022 1
326 NGVS-UCD326 NGVS-J122954.60+163214.0 l 187.4775075 16.5372134 0.027 20.921 0.003               0.952 0.010  0.568 0.006  0.652 0.011  0.022 0
327 NGVS-UCD327 NGVS-J122954.98+123350.9 l 187.4790919 12.5641274 0.022 20.535 0.002 18.056 0.156  0.968 0.005  0.666 0.004  0.813 0.006  0.046 1
328 NGVS-UCD328 NGVS-J122955.91+075722.8 l 187.4829387  7.9563424 0.022 21.050 0.004 17.685 0.120  1.662 0.018  1.031 0.007  1.305 0.009 -0.025 1
329 NGVS-UCD329 NGVS-J122956.35+131312.1 l 187.4847729 13.2200175 0.024 19.933 0.001 17.739 0.127  0.984 0.004  0.725 0.003  0.773 0.005  0.124 0
330 NGVS-UCD330 NGVS-J122956.65+121931.4 l 187.4860324 12.3253775 0.027 19.899 0.001 17.213 0.067  1.064 0.004  0.787 0.002  0.852 0.003  0.068 1
331 NGVS-UCD331 NGVS-J122957.08+074820.0 l 187.4878332  7.8055582 0.024 19.649 0.001 16.986 0.062  1.013 0.004  0.813 0.002  0.934 0.003  0.009 1
332 NGVS-UCD332 NGVS-J122957.12+123602.9 l 187.4880101 12.6008164 0.022 20.185 0.001 17.882 0.132  0.970 0.004  0.684 0.003  0.821 0.004 -0.008 1
333 NGVS-UCD333 NGVS-J122957.60+075400.4 l 187.4899907  7.9001123 0.023 21.352 0.004               0.998 0.011  0.640 0.007  0.767 0.011  0.018 1
334 NGVS-UCD334 NGVS-J122957.80+083608.9 l 187.4908230  8.6024692 0.021 21.093 0.002 18.835 0.287  0.902 0.008  0.566 0.006  0.682 0.009 -0.013 1
335 NGVS-UCD335 NGVS-J122958.06+080409.2 l 187.4919199  8.0692203 0.022 19.673 0.001 16.843 0.056  1.177 0.004  0.860 0.002  0.994 0.003 -0.039 1
336 NGVS-UCD336 NGVS-J122958.95+075800.8 l 187.4956297  7.9668785 0.022 20.066 0.002 17.826 0.137  1.025 0.006  0.645 0.003  0.656 0.005 -0.009 1
337 NGVS-UCD337 NGVS-J122959.41+105122.5 l 187.4975414 10.8562452 0.028 21.494 0.004               0.911 0.013  0.637 0.009  0.676 0.012  0.199 0
338 NGVS-UCD338 NGVS-J122959.81+123812.5 l 187.4991997 12.6368191 0.021 20.613 0.002 17.862 0.129  1.123 0.006  0.814 0.004  1.016 0.005  0.080 1
339 NGVS-UCD339 NGVS-J123000.70+075523.4 l 187.5029155  7.9231588 0.022 20.188 0.001 17.667 0.117  1.075 0.006  0.717 0.003  0.855 0.005  0.117 1
340 NGVS-UCD340 NGVS-J123001.95+124226.9 l 187.5081245 12.7074632 0.022 19.792 0.001 17.559 0.098  0.907 0.005  0.680 0.003  0.702 0.004  0.036 1
341 NGVS-UCD341 NGVS-J123002.46+123633.8 l 187.5102303 12.6093774 0.022 20.127 0.001 17.583 0.101  1.097 0.004  0.754 0.003  0.901 0.004  0.005 1
342 NGVS-UCD342 NGVS-J123002.49+075846.7 l 187.5103664  7.9796416 0.022 20.902 0.003               0.984 0.010  0.703 0.006  0.786 0.010  0.009 1
343 NGVS-UCD343 NGVS-J123003.38+055843.4 l 187.5140830  5.9787256 0.020 20.944 0.003               1.003 0.009  0.684 0.005  0.794 0.008 -0.011 1
344 NGVS-UCD344 NGVS-J123003.57+140903.0 l 187.5148556 14.1508303 0.040 20.759 0.003 18.216 0.167  0.988 0.009  0.734 0.006  0.859 0.007  0.032 1
345 NGVS-UCD345 NGVS-J123004.05+120714.0 l 187.5168748 12.1205454 0.028 19.635 0.001 17.134 0.064  1.036 0.003  0.755 0.002  0.826 0.003  0.007 1
346 NGVS-UCD346 NGVS-J123004.71+144816.0 l 187.5196108 14.8044318 0.036 21.214 0.003               1.101 0.013  0.743 0.007  0.906 0.009  0.072 1
347 NGVS-UCD347 NGVS-J123005.08+080424.0 s 187.5211634  8.0733200 0.022 17.939 0.004 15.078 0.012  1.274 0.013  0.769 0.008  0.952 0.010  0.135 0
348 NGVS-UCD348 NGVS-J123005.27+123516.8 l 187.5219494 12.5880066 0.022 20.603 0.002 18.243 0.185  1.025 0.005  0.697 0.004  0.837 0.005  0.024 1
349 NGVS-UCD349 NGVS-J123005.39+074904.7 l 187.5224421  7.8179623 0.023 20.965 0.002               0.999 0.008  0.686 0.005  0.799 0.008 -0.002 1
350 NGVS-UCD350 NGVS-J123005.79+123223.0 l 187.5241083 12.5397227 0.023 19.755 0.001 17.239 0.075  1.051 0.003  0.744 0.002  0.877 0.003  0.021 1
351 NGVS-UCD351 NGVS-J123006.03+074901.2 l 187.5251438  7.8169882 0.023 21.172 0.003               0.982 0.009  0.702 0.006  0.831 0.009  0.001 1
352 NGVS-UCD352 NGVS-J123006.06+123954.0 l 187.5252472 12.6649911 0.021 19.402 0.001 16.843 0.052  1.141 0.003  0.758 0.002  0.942 0.002 -0.012 1
353 NGVS-UCD353 NGVS-J123006.13+122435.3 l 187.5255261 12.4098163 0.026 20.499 0.002 17.721 0.108  1.156 0.006  0.810 0.003  0.895 0.005 -0.013 1
354 NGVS-UCD354 NGVS-J123006.49+080844.4 l 187.5270465  8.1456620 0.022 20.033 0.001 17.265 0.074  1.145 0.004  0.839 0.002  0.949 0.003  0.010 1
355 NGVS-UCD355 NGVS-J123006.89+080509.5 l 187.5287169  8.0859729 0.022 20.373 0.002 17.886 0.144  0.979 0.005  0.734 0.003  0.808 0.005  0.015 1
356 NGVS-UCD356 NGVS-J123007.05+151838.1 s 187.5293779 15.3105829 0.032 18.153 0.003 15.482 0.019               1.012 0.007  1.208 0.009 -0.038 0
357 NGVS-UCD357 NGVS-J123007.57+123631.0 l 187.5315560 12.6086085 0.022 18.978 0.001 16.270 0.031  1.185 0.002  0.809 0.001  0.979 0.002  0.005 1
358 NGVS-UCD358 NGVS-J123008.39+082507.4 l 187.5349653  8.4187179 0.021 18.967 0.001 16.202 0.029  1.191 0.002  0.840 0.001  0.999 0.002  0.158 0
359 NGVS-UCD359 NGVS-J123009.31+171538.6 l 187.5387783 17.2607090 0.028 20.359 0.003               0.940 0.012  0.566 0.007  0.649 0.010  0.062 0
360 NGVS-UCD360 NGVS-J123009.82+123736.5 l 187.5409166 12.6267917 0.022 20.964 0.002 18.396 0.212  1.059 0.007  0.749 0.005  0.878 0.007 -0.022 1
361 NGVS-UCD361 NGVS-J123010.00+123604.7 l 187.5416813 12.6012960 0.022 21.421 0.003               1.031 0.010  0.711 0.007  0.855 0.010 -0.044 1
362 NGVS-UCD362 NGVS-J123010.61+073947.3 l 187.5441939  7.6631333 0.020 21.396 0.004               0.996 0.011  0.563 0.008  0.633 0.012 -0.011 1
363 NGVS-UCD363 NGVS-J123010.89+121143.7 l 187.5453676 12.1954817 0.025 20.931 0.002 18.428 0.210  0.981 0.008  0.691 0.005  0.737 0.009  0.288 0
364 NGVS-UCD364 NGVS-J123011.07+124721.7 l 187.5461360 12.7893579 0.022 20.502 0.002 17.708 0.114  1.099 0.005  0.755 0.004  0.900 0.005  0.021 1
365 NGVS-UCD365 NGVS-J123011.99+173400.2 l 187.5499548 17.5667257 0.025 21.205 0.003               1.107 0.011  0.683 0.007  0.824 0.010  0.006 1
366 NGVS-UCD366 NGVS-J123012.77+131520.1 l 187.5532048 13.2555711 0.025 20.938 0.002               1.009 0.006  0.714 0.005  0.813 0.007  0.031 1
367 NGVS-UCD367 NGVS-J123016.54+121556.8 l 187.5689245 12.2657856 0.023 19.957 0.001 17.631 0.103  0.963 0.005  0.700 0.003  0.848 0.004  0.087 1
368 NGVS-UCD368 NGVS-J123016.65+080454.4 l 187.5693858  8.0817884 0.022 20.779 0.002               1.015 0.007  0.766 0.004  0.844 0.006  0.019 1
369 NGVS-UCD369 NGVS-J123016.70+073938.9 l 187.5695943  7.6608132 0.020 20.985 0.002 18.187 0.181  0.966 0.007  0.714 0.005  0.826 0.007 -0.052 1
370 NGVS-UCD370 NGVS-J123017.32+180013.1 l 187.5721539 18.0036487 0.026 21.362 0.004               0.976 0.012  0.591 0.007  0.646 0.012  0.010 1
371 NGVS-UCD371 NGVS-J123017.55+135923.6 l 187.5731173 13.9898974 0.039 21.045 0.003               1.047 0.008  0.769 0.005  0.869 0.007  0.020 1
372 NGVS-UCD372 NGVS-J123018.06+075024.9 l 187.5752391  7.8402478 0.021 19.387 0.001 16.713 0.048  1.155 0.003  0.828 0.002  1.000 0.002  0.148 1
373 NGVS-UCD373 NGVS-J123018.39+122538.2 l 187.5766245 12.4272812 0.023 20.481 0.002 17.881 0.128  1.067 0.005  0.751 0.003  0.897 0.004  0.048 1
374 NGVS-UCD374 NGVS-J123020.05+115518.7 l 187.5835255 11.9218566 0.030 19.242 0.001 16.743 0.045  1.037 0.002  0.770 0.002  0.941 0.002  0.122 1
375 NGVS-UCD375 NGVS-J123020.60+121351.2 l 187.5858134 12.2308928 0.024 20.959 0.002 18.242 0.190  1.185 0.010  0.751 0.005  0.909 0.007  0.106 1
376 NGVS-UCD376 NGVS-J123020.63+123845.1 l 187.5859487 12.6458563 0.022 20.869 0.002               1.023 0.007  0.701 0.004  0.793 0.006  0.045 1
377 NGVS-UCD377 NGVS-J123021.34+145735.4 l 187.5889275 14.9598345 0.032 21.414 0.004               1.001 0.011  0.594 0.008  0.677 0.011  0.043 1
378 NGVS-UCD378 NGVS-J123021.71+172509.2 l 187.5904573 17.4192287 0.024 20.614 0.002               0.925 0.007  0.565 0.004  0.635 0.007  0.113 0
379 NGVS-UCD379 NGVS-J123021.83+122402.4 l 187.5909573 12.4006709 0.023 19.852 0.001 16.792 0.046  1.352 0.004  0.922 0.002  1.129 0.002  0.031 1
380 NGVS-UCD380 NGVS-J123022.88+170918.9 l 187.5953217 17.1552493 0.029 21.291 0.003               0.857 0.010  0.730 0.007  0.822 0.011 -0.001 1
381 NGVS-UCD381 NGVS-J123022.97+123148.7 l 187.5957142 12.5302030 0.022 19.683 0.001 17.234 0.074  1.033 0.004  0.737 0.002  0.821 0.003  0.093 1
382 NGVS-UCD382 NGVS-J123025.66+123541.6 l 187.6069255 12.5948970 0.021 20.090 0.001 17.820 0.123  1.009 0.004  0.704 0.002  0.782 0.004  0.013 1
383 NGVS-UCD383 NGVS-J123025.75+122621.1 l 187.6073037 12.4391939 0.022 20.384 0.001 18.086 0.150  1.031 0.005  0.722 0.003  0.836 0.004  0.012 1
384 NGVS-UCD384 NGVS-J123026.56+122044.6 l 187.6106641 12.3457238 0.023 20.295 0.001 17.943 0.129  1.041 0.005  0.712 0.003  0.827 0.004 -0.009 1
385 NGVS-UCD385 NGVS-J123026.89+122331.1 l 187.6120606 12.3919727 0.022 19.856 0.001 17.171 0.065  1.107 0.004  0.766 0.002  0.888 0.003 -0.009 1
386 NGVS-UCD386 NGVS-J123027.21+122909.0 l 187.6133769 12.4858319 0.022 21.093 0.003 18.362 0.193  1.261 0.010  0.867 0.004  0.986 0.007  0.019 1
387 NGVS-UCD387 NGVS-J123027.37+074920.8 l 187.6140423  7.8224354 0.021 19.873 0.001 17.533 0.091  1.043 0.004  0.695 0.002  0.823 0.003  0.028 1
388 NGVS-UCD388 NGVS-J123027.56+123445.6 l 187.6148534 12.5793318 0.021 19.975 0.001 17.458 0.089  1.036 0.004  0.707 0.002  0.798 0.003  0.053 1
389 NGVS-UCD389 NGVS-J123029.91+123822.2 l 187.6246352 12.6394862 0.021 20.392 0.002               0.887 0.005  0.645 0.003  0.724 0.005  0.029 1
390 NGVS-UCD390 NGVS-J123029.94+074755.5 l 187.6247355  7.7987386 0.021 20.321 0.002 17.584 0.095  1.166 0.005  0.798 0.003  0.952 0.004 -0.009 1
391 NGVS-UCD391 NGVS-J123030.52+124015.8 l 187.6271488 12.6710593 0.022 19.990 0.001 17.248 0.073  1.174 0.005  0.832 0.003  0.963 0.003  0.047 1
392 NGVS-UCD392 NGVS-J123030.86+121841.7 l 187.6285848 12.3115702 0.023 19.663 0.001 17.073 0.059  1.077 0.003  0.760 0.002  0.915 0.002  0.072 1
393 NGVS-UCD393 NGVS-J123031.44+125156.6 l 187.6310140 12.8657139 0.021 20.070 0.001 17.089 0.065  1.307 0.005  0.922 0.002  1.103 0.003  0.089 1
394 NGVS-UCD394 NGVS-J123031.53+122602.6 l 187.6313771 12.4340543 0.022 20.222 0.001 17.935 0.130  0.939 0.004  0.682 0.003  0.783 0.004  0.006 1
395 NGVS-UCD395 NGVS-J123033.43+122954.3 l 187.6393011 12.4984263 0.021 19.170 0.001 16.691 0.043  1.081 0.003  0.761 0.002  0.886 0.002  0.141 1
396 NGVS-UCD396 NGVS-J123034.12+122246.5 l 187.6421762 12.3795701 0.022 21.258 0.003               0.999 0.009  0.702 0.006  0.811 0.008 -0.016 1
397 NGVS-UCD397 NGVS-J123034.15+160304.8 l 187.6422894 16.0513420 0.030 21.500 0.007               1.004 0.018  0.693 0.012  0.840 0.018 -0.027 1
398 NGVS-UCD398 NGVS-J123035.02+123452.7 l 187.6459088 12.5813043 0.021 20.428 0.002 18.161 0.168  0.996 0.006  0.720 0.004  0.830 0.005  0.154 1
399 NGVS-UCD399 NGVS-J123036.09+122201.6 l 187.6503598 12.3671024 0.023 20.661 0.002 18.141 0.156  0.880 0.008  0.651 0.004  0.762 0.006  0.002 0
400 NGVS-UCD400 NGVS-J123036.52+122152.8 l 187.6521568 12.3646754 0.023 20.468 0.002 18.166 0.159  1.031 0.007  0.724 0.004  0.875 0.005  0.009 1
401 NGVS-UCD401 NGVS-J123037.25+124609.2 l 187.6551921 12.7692272 0.023 20.356 0.002 18.215 0.181  0.987 0.006  0.714 0.004  0.811 0.005  0.131 0
402 NGVS-UCD402 NGVS-J123039.16+122132.5 l 187.6631534 12.3590141 0.023 20.637 0.002 18.369 0.192  0.965 0.007  0.759 0.004  0.935 0.005  0.041 1
403 NGVS-UCD403 NGVS-J123040.24+054128.8 l 187.6676738  5.6913198 0.021 21.477 0.004               0.883 0.012  0.609 0.009  0.660 0.012  0.002 1
404 NGVS-UCD404 NGVS-J123041.81+122341.2 l 187.6742276 12.3947905 0.023 21.122 0.004               0.956 0.009  0.718 0.006  0.806 0.008 -0.007 1
405 NGVS-UCD405 NGVS-J123043.25+122212.4 l 187.6802143 12.3701094 0.023 21.163 0.004               1.014 0.010  0.754 0.006  0.876 0.008 -0.020 1
406 NGVS-UCD406 NGVS-J123044.47+170150.8 l 187.6853052 17.0307800 0.029 21.475 0.004               1.060 0.016  0.653 0.009  0.719 0.017  0.019 0
407 NGVS-UCD407 NGVS-J123045.34+122033.5 l 187.6889032 12.3426296 0.024 20.595 0.002 18.289 0.180  0.971 0.007  0.734 0.004  0.866 0.006  0.031 1
408 NGVS-UCD408 NGVS-J123045.41+120710.0 l 187.6892099 12.1194456 0.027 21.452 0.003               1.208 0.013  0.804 0.006  1.010 0.009  0.032 1
409 NGVS-UCD409 NGVS-J123045.92+122501.6 l 187.6913132 12.4171095 0.022 20.228 0.002 17.824 0.128  0.987 0.005  0.743 0.003  0.851 0.004 -0.014 1
410 NGVS-UCD410 NGVS-J123045.95+113752.5 l 187.6914378 11.6312608 0.040 21.019 0.002               0.941 0.009  0.649 0.005  0.762 0.008  0.151 1
411 NGVS-UCD411 NGVS-J123046.65+122422.2 l 187.6943744 12.4061746 0.023 20.436 0.002 17.888 0.196  1.012 0.007  0.756 0.004  0.896 0.005  0.003 1
412 NGVS-UCD412 NGVS-J123047.40+123301.7 l 187.6974884 12.5504714 0.021 19.387 0.001 16.594 0.041  1.185 0.003  0.876 0.002  1.041 0.002  0.109 1
413 NGVS-UCD413 NGVS-J123047.66+120825.2 l 187.6985663 12.1403402 0.026 19.638 0.001 17.277 0.079  0.983 0.003  0.642 0.002  0.787 0.003  0.052 1
414 NGVS-UCD414 NGVS-J123047.70+122430.5 l 187.6987576 12.4084685 0.023 19.711 0.001 17.030 0.090  0.970 0.004  0.725 0.003  0.828 0.003  0.012 1
415 NGVS-UCD415 NGVS-J123047.97+121100.6 l 187.6998578 12.1835024 0.025 21.395 0.003               1.013 0.010  0.672 0.006  0.826 0.009  0.006 1
416 NGVS-UCD416 NGVS-J123048.20+123510.9 l 187.7008418 12.5863658 0.021 19.057 0.001 16.445 0.036  1.113 0.003  0.794 0.001  0.931 0.002  0.108 1
417 NGVS-UCD417 NGVS-J123049.28+123718.2 l 187.7053422 12.6217134 0.021 19.872 0.001 17.314 0.078  1.086 0.004  0.788 0.002  0.908 0.003  0.058 1
418 NGVS-UCD418 NGVS-J123049.49+121426.9 l 187.7062262 12.2408133 0.024 20.486 0.002 18.167 0.179  1.105 0.007  0.707 0.004  0.863 0.006  0.030 1
419 NGVS-UCD419 NGVS-J123049.61+121020.6 l 187.7067127 12.1723781 0.025 20.880 0.002 18.085 0.165  1.107 0.007  0.724 0.004  0.906 0.006  0.011 1
420 NGVS-UCD420 NGVS-J123050.05+122408.9 l 187.7085286 12.4024805 0.023 20.172 0.002               1.071 0.006  0.762 0.004  0.889 0.005 -0.124 1
421 NGVS-UCD421 NGVS-J123050.05+174524.9 l 187.7085556 17.7569297 0.024 21.364 0.004               0.855 0.011  0.700 0.007  0.762 0.011 -0.005 1
422 NGVS-UCD422 NGVS-J123050.65+174857.3 l 187.7110305 17.8159097 0.024 20.038 0.001               0.921 0.005  0.727 0.003  0.819 0.004  0.010 1
423 NGVS-UCD423 NGVS-J123051.07+122611.9 l 187.7127768 12.4366440 0.022 19.598 0.001 16.655 0.042  1.221 0.004  0.880 0.002  1.075 0.002  0.013 1
424 NGVS-UCD424 NGVS-J123051.65+121409.9 l 187.7152176 12.2360771 0.024 20.966 0.002               1.014 0.009  0.630 0.005  0.772 0.007  0.031 1
425 NGVS-UCD425 NGVS-J123051.75+122053.3 l 187.7156253 12.3481413 0.024 20.720 0.002 18.654 0.255  0.991 0.007  0.726 0.004  0.843 0.005 -0.017 1
426 NGVS-UCD426 NGVS-J123052.48+165141.0 l 187.7186850 16.8613964 0.028 20.478 0.002               1.052 0.007  0.749 0.004  0.900 0.006  0.123 0
427 NGVS-UCD427 NGVS-J123052.92+080125.6 l 187.7204963  8.0237682 0.022 21.401 0.003               1.004 0.010  0.737 0.006  0.821 0.010  0.021 1
428 NGVS-UCD428 NGVS-J123053.61+063632.5 l 187.7233550  6.6090319 0.017 20.339 0.002 18.172 0.161  0.916 0.006  0.697 0.004  0.791 0.006  0.145 0
429 NGVS-UCD429 NGVS-J123053.88+121712.4 l 187.7245098 12.2867887 0.024 21.021 0.003 18.253 0.176  1.115 0.011  0.817 0.005  0.959 0.008  0.017 1
430 NGVS-UCD430 NGVS-J123054.66+122022.6 l 187.7277339 12.3396026 0.024 21.214 0.003               0.872 0.009  0.668 0.006  0.768 0.009  0.005 1
431 NGVS-UCD431 NGVS-J123057.38+122544.5 s 187.7391002 12.4290352 0.022 18.763 0.005 15.302 0.013  1.565 0.022  1.066 0.010  1.367 0.012  0.061 1
432 NGVS-UCD432 NGVS-J123058.58+112513.0 l 187.7440739 11.4202884 0.039 20.646 0.002               0.898 0.006  0.665 0.004  0.754 0.005  0.047 1
433 NGVS-UCD433 NGVS-J123059.90+121801.0 l 187.7495906 12.3002662 0.023 19.977 0.001 17.809 0.117  0.897 0.004  0.697 0.003  0.802 0.003  0.012 1
434 NGVS-UCD434 NGVS-J123101.03+154326.2 l 187.7542728 15.7239311 0.029 21.030 0.003 18.240 0.251  1.012 0.009  0.816 0.006  0.881 0.009  0.049 1
435 NGVS-UCD435 NGVS-J123101.16+074322.9 l 187.7548524  7.7230188 0.020 19.422 0.001 16.826 0.048  0.971 0.005  0.588 0.003  0.910 0.004  0.407 0
436 NGVS-UCD436 NGVS-J123101.47+121924.5 l 187.7561418 12.3234818 0.023 19.571 0.001 16.555 0.038  1.291 0.004  0.922 0.002  1.122 0.002  0.002 1
437 NGVS-UCD437 NGVS-J123102.14+122749.7 l 187.7589068 12.4638020 0.021 20.575 0.002 18.134 0.161  0.891 0.006  0.703 0.004  0.815 0.005  0.030 1
438 NGVS-UCD438 NGVS-J123102.59+123414.1 l 187.7607806 12.5705875 0.021 19.718 0.001 17.364 0.082  0.923 0.004  0.712 0.002  0.805 0.003  0.054 1
439 NGVS-UCD439 NGVS-J123103.00+052047.2 s 187.7624982  5.3464332 0.019 16.720 0.002 14.817 0.009                            0.643 0.005 -0.030 0
440 NGVS-UCD440 NGVS-J123103.15+122501.3 l 187.7631068 12.4170373 0.023 21.137 0.003               0.934 0.010  0.683 0.006  0.798 0.008 -0.025 1
441 NGVS-UCD441 NGVS-J123103.69+123213.0 l 187.7653640 12.5369514 0.020 19.938 0.001 17.626 0.105  0.957 0.005  0.726 0.002  0.810 0.004  0.045 1
442 NGVS-UCD442 NGVS-J123103.86+153255.1 l 187.7660987 15.5486430 0.028 21.388 0.009               0.895 0.018  0.505 0.015  0.721 0.027 -0.007 1
443 NGVS-UCD443 NGVS-J123104.43+122321.2 l 187.7684432 12.3892322 0.023 20.589 0.002 18.212 0.173  0.927 0.007  0.686 0.005  0.809 0.007  0.050 1
444 NGVS-UCD444 NGVS-J123104.48+115636.4 l 187.7686568 11.9434521 0.028 19.050 0.001 16.602 0.041  1.086 0.002  0.765 0.002  0.914 0.002  0.080 1
445 NGVS-UCD445 NGVS-J123104.80+131436.6 l 187.7699863 13.2434961 0.026 20.554 0.002 18.363 0.201  1.015 0.007  0.680 0.004  0.823 0.007  0.107 1
446 NGVS-UCD446 NGVS-J123105.49+120054.3 l 187.7728918 12.0150887 0.028 20.724 0.002 18.598 0.248  0.903 0.007  0.665 0.004  0.783 0.006 -0.007 1
447 NGVS-UCD447 NGVS-J123109.91+080405.3 l 187.7912805  8.0681353 0.024 19.723 0.001 17.683 0.108  0.955 0.003  0.705 0.002  0.813 0.003  0.062 1
448 NGVS-UCD448 NGVS-J123110.22+121601.0 l 187.7925812 12.2669526 0.022 21.243 0.004               1.043 0.012  0.746 0.007  0.893 0.010  0.026 1
449 NGVS-UCD449 NGVS-J123111.31+123001.0 l 187.7971049 12.5002907 0.020 20.691 0.002 18.401 0.209  1.191 0.007  0.839 0.004  0.984 0.005  0.077 1
450 NGVS-UCD450 NGVS-J123111.37+152820.3 l 187.7973956 15.4723080 0.027 21.382 0.004               0.896 0.010  0.721 0.007  0.823 0.011 -0.050 1
451 NGVS-UCD451 NGVS-J123111.60+122030.1 l 187.7983424 12.3416929 0.023 20.182 0.001 17.972 0.149  0.957 0.004  0.708 0.002  0.819 0.003  0.003 1
452 NGVS-UCD452 NGVS-J123111.87+060631.0 l 187.7994391  6.1086126 0.019 21.473 0.004               1.003 0.013  0.548 0.008  0.635 0.015  0.003 1
453 NGVS-UCD453 NGVS-J123111.88+124101.1 l 187.7995036 12.6836354 0.025 18.916 0.001 15.882 0.023  1.360 0.003  0.972 0.002  1.170 0.002  0.052 1
454 NGVS-UCD454 NGVS-J123113.76+074811.9 l 187.8073500  7.8033039 0.020 21.220 0.003               0.974 0.009  0.713 0.006  0.801 0.009 -0.006 1
455 NGVS-UCD455 NGVS-J123113.81+121352.4 l 187.8075240 12.2312225 0.022 20.069 0.001 17.459 0.097  1.024 0.005  0.710 0.003  0.837 0.004  0.042 1
456 NGVS-UCD456 NGVS-J123115.63+095558.9 l 187.8151370  9.9330219 0.021 21.461 0.004               0.922 0.011  0.801 0.007  0.890 0.012  0.010 1
457 NGVS-UCD457 NGVS-J123115.73+121954.4 s 187.8155484 12.3317845 0.023 18.069 0.003 15.185 0.012  1.214 0.013  0.888 0.008  1.110 0.010  0.385 0
458 NGVS-UCD458 NGVS-J123116.32+121845.4 l 187.8180112 12.3126055 0.022 20.862 0.002 18.047 0.159  1.018 0.007  0.776 0.004  0.901 0.006  0.026 1
459 NGVS-UCD459 NGVS-J123119.09+121023.8 l 187.8295329 12.1732709 0.024 20.320 0.001 17.854 0.138  0.886 0.005  0.696 0.003  0.801 0.005  0.070 1
460 NGVS-UCD460 NGVS-J123119.27+122231.9 l 187.8303024 12.3755379 0.023 20.263 0.001 17.641 0.111  1.077 0.005  0.785 0.003  0.926 0.004  0.046 1
461 NGVS-UCD461 NGVS-J123120.00+121158.1 l 187.8333319 12.1994729 0.023 20.398 0.002 17.825 0.134  1.077 0.005  0.734 0.003  0.860 0.004  0.020 1
462 NGVS-UCD462 NGVS-J123120.78+064447.4 l 187.8365909  6.7465096 0.018 19.662 0.001 17.295 0.074  0.979 0.004  0.705 0.002  0.790 0.004  0.122 1
463 NGVS-UCD463 NGVS-J123123.06+061843.9 l 187.8460657  6.3121969 0.018 20.843 0.002               0.909 0.008  0.634 0.005  0.726 0.009  0.037 1
464 NGVS-UCD464 NGVS-J123124.75+122525.8 l 187.8531430 12.4238351 0.022 19.721 0.001 17.213 0.075  1.001 0.003  0.738 0.002  0.871 0.002  0.014 1
465 NGVS-UCD465 NGVS-J123125.07+161013.8 l 187.8544751 16.1704996 0.029 19.157 0.001               1.027 0.003  0.780 0.002  0.904 0.002  0.091 0
466 NGVS-UCD466 NGVS-J123125.25+121931.8 l 187.8551924 12.3254916 0.023 20.145 0.001 17.827 0.130  0.919 0.004  0.718 0.003  0.827 0.004  0.057 1
467 NGVS-UCD467 NGVS-J123127.09+180153.1 l 187.8628834 18.0314107 0.026 20.350 0.002               0.893 0.006  0.623 0.004  0.672 0.005  0.060 1
468 NGVS-UCD468 NGVS-J123127.35+123032.1 l 187.8639761 12.5089280 0.022 20.721 0.002 18.047 0.164  0.943 0.006  0.656 0.004  0.735 0.006  0.011 1
469 NGVS-UCD469 NGVS-J123128.36+122503.6 l 187.8681740 12.4176581 0.023 19.243 0.001 16.782 0.051  1.088 0.002  0.782 0.002  0.946 0.002  0.090 1
470 NGVS-UCD470 NGVS-J123131.70+113610.7 l 187.8820922 11.6029721 0.046 20.880 0.003 18.726 0.292  1.003 0.009  0.732 0.007  0.892 0.009  0.334 0
471 NGVS-UCD471 NGVS-J123131.70+124130.4 l 187.8820976 12.6917652 0.025 19.423 0.002 16.948 0.060  1.024 0.006  0.860 0.004  1.095 0.004  0.120 1
472 NGVS-UCD472 NGVS-J123133.30+073146.9 l 187.8887438  7.5296815 0.020 20.878 0.003               1.083 0.010  0.803 0.006  0.804 0.010  0.031 1
473 NGVS-UCD473 NGVS-J123135.13+123459.4 l 187.8963954 12.5831553 0.024 20.009 0.001 17.219 0.077  1.220 0.005  0.870 0.002  1.060 0.003  0.079 1
474 NGVS-UCD474 NGVS-J123135.18+151326.9 l 187.8965782 15.2241444 0.031 21.144 0.003               0.921 0.009  0.721 0.006  0.893 0.008  0.031 1
475 NGVS-UCD475 NGVS-J123135.54+115154.4 l 187.8980990 11.8651220 0.030 19.773 0.001 17.156 0.064  1.167 0.004  0.833 0.002  0.993 0.003  0.048 1
476 NGVS-UCD476 NGVS-J123136.39+173856.0 l 187.9016393 17.6488804 0.022 20.168 0.001               0.902 0.005  0.608 0.003  0.703 0.005 -0.004 1
