rank,tier,objname,ra,dec,glat,glon,dist_best,dist_source,M_Ks,log_L_K,L_K,m_Ks,m_W1,m_W2,dm_trgb,dm_sbf,dm_tf,dm_fp,ttype_lvg,bmag,kmag,z,hyperleda_type,hyperleda_t
1296,2,KUG 1120+307,170.780518,30.478613,70.39763566774646,197.85617574266928,23.24001693725586,NED-LVS,-19.344182201154737,9.049672880461896,1121173645.123715,12.487,,,,,,,,,,0.0053730867803096,,
1297,2,NGC 3380,162.0508256,28.6018,62.798301381707475,202.57135411156943,7.111964702606201,NED-LVS,-19.34194796260227,9.048779185040909,1118868855.2836275,9.918,9.645548,9.625204,,,,,,,,0.0053500002250075,,
1298,2,ESO 358- G 051,55.3858457,-34.8884712,-53.017562746470055,235.7620865540739,12.67651865857846,CF4,-19.336,9.0464,1112756141.7305207,11.179,10.778056,10.728813,,,30.515,,,,,0.0058240289799869,,
1299,2,ESO 505- G 012,181.4970351,-27.0155491,34.76507904469151,290.5952789647676,24.894851684570312,NED-LVS,-19.327547716169548,9.04301908646782,1104127143.254302,12.653,11.929065,11.559203,,,,,,,,0.0057540000416338,,
1300,2,UGC 07009,180.43364,62.325882,53.851049742937874,132.6858363525726,21.200000762939453,NED-LVS,-19.32567938279008,9.042271753116031,1102228796.5775878,12.306,11.744116,11.751237,,,,,,,,0.0037574367597699,,
1301,2,NGC 3239,156.270475,17.16363,54.819127461067175,221.6351121109853,10.17,LVG,-19.32160476461372,9.040641905845488,1098100036.1595094,10.715,7.958159,7.903455,,,,,8.0,11.7,9.0,0.0023683051113039,,
1302,2,NGC 0600,23.2720687,-7.3114662,-67.85671438835533,151.33045341439473,10.151368141174316,NED-LVS,-19.32062288913823,9.040249155655294,1097107428.4631042,10.712,9.727958,9.682826,,,,,,,,0.0061440002173185,,
1303,2,ESO 418- G 008,52.877735,-30.2132846,-54.9309520484768,227.6615207893589,19.90673338987187,CF4,-19.320000000000004,9.040000000000004,1096478196.1431918,12.175,11.029201,10.970443,,,31.495,,,,,0.0039869998581707,,
1304,2,UGCA 280,186.0709677,67.4399563,49.47675319623247,126.93411136300756,16.100000381469727,NED-LVS,-19.31812943160962,9.03925177264385,1094590747.2053978,11.716,11.631,11.4,,,,,,,,0.0043963748030364,,
1305,2,NGC 4308,185.4868957,30.0743784,82.89031480123688,186.72451090824416,9.699999809265137,NED-LVS,-19.31285862863272,9.037143451453089,1089289836.3468018,10.621,10.627168,10.687501,,,,,-1.0,14.1,10.6,0.0021234892774373,,
1306,2,IC 2421,133.5899267,32.6808426,38.97638755714273,191.47021939752108,19.5,NED-LVS,-19.31117305681259,9.036469222725035,1087600059.6261177,12.139,10.919697,10.950724,,,,,,,,0.0146169997751712,,
1307,2,WISEA J034043.25-183843.3,55.1802356,-18.645386,-50.29027645253895,209.7991808862369,20.10129165649414,NED-LVS,-19.306119824730462,9.034447929892186,1082549914.0996585,12.21,11.956,11.946,,,,,,,,0.0046500000171363,,
1308,2,NGC 1800,76.6066318,-31.9540968,-35.123722894687134,234.4407522904516,8.0,LVG,-19.30444993495972,9.033779973983888,1080886204.66619,10.211,10.006897,9.941241,,,,,9.0,13.1,10.2,0.0026920000091195,,
1309,2,NGC 3057,151.41463,80.28667,34.19450684331445,130.69135296354736,16.0324539069004,CF4,-19.299999999999997,9.032,1076465213.629835,11.725,10.902648,10.863899,,,31.025,,,,,0.0050840000621974,,
1310,2,IC 3521,188.66463,7.1602016,69.63875649910392,290.8919052472941,11.522289276123049,NED-LVS,-19.29869387165742,9.031477548662968,1075171016.7925918,11.009,10.117852,10.1283045,,,,,,,,0.0019790208898484,,
1311,2,UGC 05179,145.7569771,58.9736126,44.668029222183534,155.0001286700933,19.43519401550293,NED-LVS,-19.294944402078965,9.029977760831589,1071464436.7344131,12.148,11.788184,11.610762,,,,,,,,0.004496444016695,,
1312,2,VCC 1627,188.9052535,12.3820129,74.79492734681415,288.05090501243274,15.516722739072344,CF4,-19.291,9.0284,1067578945.0994974,11.663,11.491,11.548,,30.954,,,,,,0.0009418361587449,,
1313,2,MCG -03-34-067,201.0674928,-16.7032226,45.450755446199075,314.1722115531911,21.546321868896484,NED-LVS,-19.28986571624754,9.027946286499017,1066464212.8789176,12.377,11.601341,11.556072,,,,,,,,0.0049829999916255,,
1314,2,NGC 7363,340.833084,34.001534,-21.7485433535656,94.68118433069132,14.199999809265137,NED-LVS,-19.289441692747992,9.027776677099196,1066047797.1833378,11.472,,,,,,,,,,0.022419000044465,,
1315,2,IC 2763,170.57733,13.06505,64.86254620935945,242.53223509698324,23.067471887200703,CF4,-19.282000000000004,9.024800000000004,1058766033.1137034,12.533,11.939941,12.004051,,,31.815,,,,,0.0052470001392066,,
1316,2,NGC 0244,11.44351,-15.5968621,-78.39382503220817,116.13767737314784,11.600000381469728,NED-LVS,-19.279290017544156,9.023716007017663,1056126663.11656,11.043,10.837617,10.746732,,,,,,,,0.003138838103041,,
1317,2,Holmberg III,138.699417,74.232483,35.48074825168666,138.62684639898316,22.02926463053456,CF4,-19.279000000000003,9.023600000000002,1055844592.4300848,12.436,10.693928,10.739676,,,31.715,,,,,0.0037589999847114,,
1318,2,SBS 1139+550,175.6133817,54.8190264,59.58872990472615,142.65349604875158,18.52088737487793,NED-LVS,-19.278308954056925,9.02332358162277,1055172785.6232244,12.06,12.162,12.22,,,,,,,,0.0042856098152697,,
1319,2,NGC 4506,188.0439236,13.419502,75.57099655711417,283.8026966567969,8.073284149169922,NED-LVS,-19.27725119140558,9.022900476562231,1054145299.5248404,10.258,9.998318,9.934319,,,,,,,,0.0018715859623625,,
1320,2,ESO 380- G 025,186.1429769,-35.4090349,27.141722409354845,296.78260346929966,20.34595489501953,NED-LVS,-19.27639038687327,9.02255615474931,1053309872.4382768,12.266,11.192277,10.980703,,,,,,,,0.0093729998916387,,
1321,2,ESO 550- G 008,61.9014075,-21.4310228,-45.207573489729945,216.75296263021528,23.226608276367188,NED-LVS,-19.263928977455244,9.0175715909821,1041289744.1846088,12.566,11.884049,11.812655,,,,,,,,0.0053699999116361,,
1322,2,UGC 08146,195.53375,58.70130555556,58.371888611242085,120.2826801794693,20.558905959841425,CF4,-19.262000000000004,9.016800000000002,1039441375.1488048,12.303,11.195648,11.164217,,,31.565,,,,,0.0022279999684542,,
1323,2,I SZ 060,179.5991098,-19.5175718,41.61642936318125,286.1228028621262,24.169219970703125,NED-LVS,-19.25831317179707,9.01532526871883,1035917736.0196766,12.658,9.734,9.833,,,,,,,,0.0055869999341666,,
1324,2,UGC 05574,154.928209,22.452391,55.37741528363951,212.1749078032907,20.46444636724674,CF4,-19.256,9.0144,1033713052.3505844,12.299,12.045093,12.016289,,,31.555,,,,,0.0049069998785853,,
1325,2,IC 0783A,185.5816967,15.7335751,76.75221316954794,270.78561958596356,22.778554916381836,NED-LVS,-19.247630843722384,9.011052337488954,1025775536.5740324,12.54,12.438,12.522,,,,,,,,0.0039325314573943,,
1326,2,MRK 0756,180.364663,14.0344629,72.46838677146648,258.7624904473597,21.380353927612305,NED-LVS,-19.247074450934605,9.010829780373845,1025250005.6995482,12.403,11.904264,11.866592,,,,,,,,0.0049447617493569,,
1327,2,UGC 06534,173.336432,63.280071,51.66984320439735,136.95305609726702,16.18080037643067,CF4,-19.245,9.010000000000002,1023292992.2807578,11.8,10.63734,10.576887,,,31.045,,,,,0.00424600020051,,
1328,2,NGC 3930,177.941913,38.015121,73.40960434869615,168.19258750931274,12.161860006463684,CF4,-19.239999999999995,9.008,1018591388.0541148,11.185,9.605355,9.712922,,,30.425,,,,,0.0030650000553578,,
1329,2,NGC 5058,199.2181164,12.5483326,74.24955831214008,326.40118121007805,13.800386428833008,NED-LVS,-19.23945623691928,9.007782494767714,1018081380.4523572,11.46,11.360637,11.315319,,,,,,,,0.0031959998887032,,
1330,2,MCG -01-37-006,216.4386623,-5.4016876,50.276165351518415,341.47755245209873,15.958791472367327,CF4,-19.238,9.0072,1016716800.466378,11.777,11.386073,11.358379,,,31.015,,,,,0.0056610000319778,,
1331,2,NGC 4948A,196.2741083,-8.1611896,54.55573544006595,308.76712552543006,17.21979331970215,NED-LVS,-19.236139672681222,9.006455869072491,1014976224.3042814,11.944,11.093904,11.070297,,,,,,,,0.0051400000229477,,
1332,2,LCRS B123647.4-052325,189.84267,-5.6647386,57.07739374164208,297.4023574468955,17.28278160095215,NED-LVS,-19.23506820944262,9.00602728377705,1013975084.91389,11.953,11.788,11.742,,,,,,,,0.0040000001899898,,
1333,2,FAIRALL 1053,357.5307374,-47.1908173,-66.6069527436708,329.8340204807497,17.29578399658203,NED-LVS,-19.230701264152135,9.004280505660855,1009904961.1204731,11.959,11.894,11.817,,,,,,,,0.0040029999800026,,
1334,2,UGC 04788,137.096207,59.07468,40.42785310997069,156.85911865529954,18.67000389099121,NED-LVS,-19.227722042299177,9.003088816919671,1007137616.0106064,12.128,,,,,,,,,,0.0043199998326599,,
1335,2,ESO 249-IG 008,54.32882,-43.58637,-52.884414393160334,250.28507088786017,18.11503219604492,NED-LVS,-19.227195551237877,9.002878220495152,1006649357.069224,12.063,11.224948,11.139369,,,,,,,,0.0041919997893273,,
1336,2,UGC 06594,174.4043245,16.5563892,69.9097423982426,240.8803539299358,19.998618696327423,CF4,-19.223999999999997,9.0016,1003690930.9200966,12.281,11.238406,11.301295,,,31.505,,,,,0.0034690001048147,,
1337,3,NGC 3443,163.2506171,17.5740271,61.08489413716388,225.9866755961951,24.831331052955715,CF4,-19.218000000000004,8.999200000000002,998159627.4917284,12.757,11.07902,11.10774,,,31.975,,,,,0.0037760001141577,,
1338,3,IC 2604,162.3546384,32.7726716,63.071596181385225,193.39847135072552,23.56104850769043,NED-LVS,-19.21697306702945,8.99878922681178,997215974.3131812,12.644,11.589601,11.6532955,,,,,,,,0.0054469997994601,,
1339,3,AM 2141-491 NED01 SE,326.2331291,-49.017476,-48.16516502160382,348.5531440658315,22.301677703857425,NED-LVS,-19.21668767625443,8.998675070501774,996953885.9365752,12.525,12.194,12.221,,,,,,,,0.0051569999195635,,
1340,3,NGC 4236,184.1755,69.46258333333,47.362033745411864,127.41689532495128,4.41,LVG,-19.21519294733919,8.998077178935677,995582327.6291182,9.007,7.2191477,6.997905,,,,,8.0,10.1,7.5,0.0,,
1341,3,UGC 06655,175.4609708,15.9737106,70.38379664518968,244.0299109194521,17.899999618530273,NED-LVS,-19.206265108622873,8.99450604344915,987429376.2799664,12.058,11.632663,11.67513,,,,,,,,0.0024639836046844,,
1342,3,IC 2040,63.2493069,-32.5534497,-46.35519573135615,232.73682033606144,10.256519262514074,CF4,-19.198,8.991200000000001,979941161.0955964,10.857,10.383842,10.263574,,,30.055,,,,,0.0044229999184608,,
1343,3,ESO 488- G 017,86.870685,-23.5760827,-24.020433004677617,228.22068251212585,14.969368934631348,NED-LVS,-19.196017460638373,8.99040698425535,978153434.7057352,11.68,11.307536,11.241258,,,,,,,,0.0034660000819712,,
1344,3,UGCA 230,169.3238367,-27.8232607,30.583413823518363,278.71321662948606,17.57923613958694,CF4,-19.195,8.99,977237220.9558111,12.03,10.112703,10.083982,,,31.225,,,,,0.0041029998101294,,
1345,3,WISEA J172218.49+071007.9,260.5770695,7.1688636,23.061855967036372,29.16300137916899,20.418004989624023,NED-LVS,-19.190066528048145,8.988026611219258,972806830.297025,12.36,11.835,11.865,,,,,,,,0.0047229998745024,,
1346,3,UGCA 416,297.091118,-18.078109,-20.456358537665523,22.502495416564873,20.749135174549107,CF4,-19.19,8.988000000000001,972747223.776968,12.395,10.880324,10.890252,,,31.585,,,,,0.0057810000143945,,
1347,3,WISEA J050613.89-380315.6,76.5579119,-38.0543582,-36.27019842820214,241.82069566102237,12.311720848083496,NED-LVS,-19.18059379942277,8.984237519769108,964356295.0254632,11.271,11.494,11.487,,,,,,,,0.0028520000632852,,
1348,3,NGC 1522,61.5329135,-52.6689462,-45.96934825045176,261.9967450256608,12.939115524291992,NED-LVS,-19.178522951969526,8.983409180787811,962518711.0102098,11.381,11.242133,11.131653,,,,,,,,0.0029970000032335,,
1349,3,WISEA J212020.12-574549.1,320.0838642,-57.7636518,-42.28966908126219,337.9733060343327,18.193069458007812,NED-LVS,-19.17352988790008,8.981411955160032,958102459.799296,12.126,12.227,12.244,,,,,,,,0.0042099999263882,,
1350,3,NGC 4485,187.6290199,41.700392,74.81054245143248,137.98875665620793,8.91,LVG,-19.169388520184377,8.979755408073752,954454891.6185108,10.58,9.674865,9.608462,29.7,,,,8.0,12.3,10.6,0.0013934538001194,,
1351,3,ESO 554- G 028,85.807563,-18.6391955,-23.142915110649472,222.8100913925748,24.60367604147625,CF4,-19.165999999999997,8.978399999999999,951480736.351756,12.789,12.201926,12.087902,,,31.955,,,,,0.0068509997799992,,
1352,3,NGC 5023,198.0525,44.04122222222,72.57730805990147,110.38153657124398,6.05,LVG,-19.16477687326234,8.977910749304938,950409457.4849616,9.744,9.478217,9.545542,28.86,,29.915,,7.0,12.9,9.7,0.0013579999795183,,
1353,3,ESO 302- G 006,56.6476596,-40.6483791,-51.67464062773467,245.0825948030484,17.84625816345215,NED-LVS,-19.16273585593389,8.977094342373556,948624511.8966912,12.095,11.027663,11.104292,,,,,,,,0.00412999978289,,
1354,3,IC 3292,186.2015316,18.1951461,79.16370492710706,267.0678796156805,15.73258185446469,CF4,-19.155,8.974000000000002,941889596.5228456,11.829,11.513,11.529,,30.984,,,,,,0.0023080001119524,,
1355,3,UGC 12350,346.3338188,16.8666267,-39.03144979529638,89.55193900343393,22.13094709605639,CF4,-19.155,8.974000000000002,941889596.5228456,12.57,11.158113,11.123635,,,31.725,,,,,0.0071250000037252,,
1356,3,ESO 383- G 092,207.6750494,-35.915287,25.426311144483687,316.18810993003814,20.318214416503903,NED-LVS,-19.14642769543815,8.97057107817526,934482296.4296354,12.393,11.92503,11.876406,,,,,,,,0.0046999999321997,,
1357,3,CGCG 335-020,190.25158333333,71.81238888889,45.292426413097424,124.08869597629644,23.83470916748047,NED-LVS,-19.140049285043222,8.968019714017291,929008556.496199,12.746,12.080953,11.997786,,,,,,,,0.0055100000463426,,
1358,3,ESO 482- G 017,54.4302491,-22.908821,-52.26168204717145,215.94863370664393,19.407245635986328,NED-LVS,-19.138819513630715,8.967527805452287,927956900.1277248,12.301,11.188288,11.249117,,,,,,,,0.0044900001958012,,
1359,3,IC 3509,188.5480813,12.0489353,74.38744170943608,287.0784055964758,16.703212258150426,CF4,-19.130000000000003,8.964000000000002,920449571.753176,11.984,11.821,11.873,,31.114,,,,,,0.0069151171483099,,
1360,3,UGC 05791,159.8622193,47.9472096,56.987399876333406,164.9634171447294,24.378108183687512,CF4,-19.129999999999995,8.963999999999999,920449571.7531683,12.805,11.959826,11.8654995,,,31.935,,,,,0.0028516061138361,,
1361,3,MCG +12-10-079,161.9240962,72.8218822,41.38408949981981,134.6067490940095,14.519036293029783,NED-LVS,-19.129688954234577,8.96387558169383,920185915.6884514,11.68,11.609,11.57,,,,,,,,0.0033619999885559,,
1362,3,NGC 0625,23.769291666670004,-41.43619444444,-73.12145894088462,273.677063717661,4.02,LVG,-19.12213026542235,8.960852106168941,913802004.0528256,8.899,8.394703,8.282129,27.97,,26.535,,8.0,11.6,8.9,0.001321000047028,,
1363,3,CGCG 039-068,168.2509963,7.8618439,59.759691460317285,247.94112435168145,17.021585083949518,CF4,-19.109,8.955600000000002,902817564.9662616,12.046,12.034053,11.879792,,,31.155,,,,,0.0046565546654164,,
1364,3,CGCG 288-027 NED02,138.2680631,60.2448988,40.676267962240736,155.16443697722414,16.325775146484375,NED-LVS,-19.103369053517746,8.953347621407099,898147409.0804017,11.961,11.580058,11.6389885,,,,,,,,0.0037791493814438,,
1365,3,UGCA 284,188.1395871,9.173666,71.49964624181888,288.0989732421211,16.799999237060547,NED-LVS,-19.0965463100161,8.950618524006442,892521165.7416836,12.03,11.932,11.908,,,,,,,,0.0038530000019818,,
1366,3,ESO 026- G 001,306.256725,-81.5756292,-30.18812614075698,311.88083450459357,13.155183792114258,NED-LVS,-19.09448460013349,8.949793840053397,890827960.9844906,11.501,10.354522,10.3019495,,,,,,,,0.0092679997906088,,
1367,3,NGC 1036,40.1208376,19.297107,-36.583852050599155,155.505732970621,8.942052841186523,NED-LVS,-19.094186159558927,8.949674463823571,890583129.2548177,10.663,10.2943735,10.243379,,,,,,,,0.0026420000940561,,
1368,3,IC 1914,49.8549807,-49.5995209,-53.895787418382646,261.48917739958824,22.85598803375432,CF4,-19.093000000000004,8.949200000000003,889610704.4092352,12.702,10.281525,10.268985,,,31.795,,,,,0.0034320000559091,,
1369,3,UGC 08857,209.1108058,4.3967548,62.4824716992598,340.0838067967528,15.988553047180176,NED-LVS,-19.092045810895215,8.948818324358086,888829221.8149964,11.927,11.761352,11.6553545,,,,,,,,0.0037013099063187,,
1370,3,WISEA J014320.28-370844.0,25.834673,-37.14505,-75.15970324550696,258.6030831004113,20.88229751586914,NED-LVS,-19.089891394920297,8.947956557968118,887067275.1695951,12.509,12.392,12.335,,,,,,,,0.0048299999907612,,
1371,3,IC 3436,187.6247758,19.6730578,81.13397879955141,269.0551902228074,12.452917098999023,NED-LVS,-19.085355484710337,8.946142193884134,883369080.0534416,11.391,11.339,11.38,,,,,,,,0.0028846352361142,,
1372,3,ARK 018,12.9984556,-0.4866813,-63.358094358680205,123.2418476931989,21.600000381469727,NED-LVS,-19.08226879410423,8.944907517641694,880861274.9475034,12.59,12.095,12.029,,,,,,,,0.0054270876571536,,
1373,3,WISEA J212130.14-490344.3,320.376298,-49.061794,-44.39483100012818,349.59729882856465,24.53418731689453,NED-LVS,-19.075858383801155,8.942343353520462,875675811.5368801,12.873,13.038,13.154,,,,,,,,0.0056710001081228,,
1374,3,VCC 0513,185.49078,2.345027,64.23129019220619,285.7884168506464,17.0,NED-LVS,-19.074244606891373,8.94169784275655,874375223.3191016,12.078,,,,,,,,,,0.006105036009103,,
1375,3,NGC 4286,185.1753504,29.3458858,82.87815826460991,193.00029840496785,9.484184633008978,CF4,-19.068000000000005,8.939200000000003,869360692.5094227,10.817,10.764993,10.77767,,,29.885,,,,,0.002123313723132,,
1376,3,IC 1727,26.874560457,27.333928159,-33.89724023122025,137.95387820150117,7.45,LVG,-19.067781363741467,8.939112545496588,869185645.7237782,10.293,9.325057,9.27441,29.31,,,,8.0,12.1,9.0,0.0011510000331327,,
1377,3,ESO 247- G 010,43.6194685,-47.1785066,-58.68113258363858,260.95835026593375,20.361602783203125,NED-LVS,-19.060059804596634,8.936023921838654,863026083.7201315,12.484,11.963,11.935,,,,,,,,0.0047100000083446,,
1378,3,MRK 1306,176.3560592,-10.06281,49.51034528230271,277.4155846106385,22.896549224853516,NED-LVS,-19.051850170317152,8.932740068126861,856525048.4784349,12.747,12.245073,12.205139,,,,,,,,0.0052939997985959,,
1379,3,VCC 0916,186.6383413,12.7429711,74.47955135901525,279.6654915812285,18.70984649658203,NED-LVS,-19.051351121903885,8.932540448761555,856131445.2777294,12.309,12.085,12.193,,,,,,,,0.0043291882611811,,
1380,3,KUG 0933+293,144.031378,29.112108,47.199656466161265,198.3782375264815,18.749945080674173,CF4,-19.047999999999995,8.931199999999999,853493071.613546,12.317,11.990191,11.92834,,,31.365,,,,,0.0055408533662557,,
1381,3,UGCA 279,186.060495,4.225912,66.19547328825686,285.9232978825764,22.600000381469727,NED-LVS,-19.0465422323897,8.93061689295588,852347895.0388716,12.724,,,,,,,,,,0.0039320485666394,,
1382,3,WISEA J033553.95-220822.8,53.9748006,-22.1396795,-52.458558445704845,214.54973329376568,19.780271530151367,NED-LVS,-19.04216124501081,8.928864498004325,848915567.9163877,12.439,12.193,12.125,,,,,,,,0.0045759999193251,,
1383,3,NGC 5668,218.3512022,4.4505114,56.75213547571399,354.43337745916716,14.122699737548828,NED-LVS,-19.041588628425032,8.928635451370013,848467968.4264979,11.708,9.195728,9.136646,,,,,,,,0.0052800001576542,,
1384,3,UGC 06324,169.5920861,18.7383681,67.03643440335505,229.42918450326437,15.805298805236816,NED-LVS,-19.038013553784932,8.927205421513973,845678757.0619032,11.956,11.467602,11.557425,,,,,,,,0.003659006441012,,
1385,3,MCG -01-35-010,206.4086635,-5.9844157,54.38652395926679,326.5184318866246,17.906058540352948,CF4,-19.036,8.926400000000001,844111855.5927706,12.229,11.104232,11.024673,,,31.265,,,,,0.004836999811232,,
1386,3,WISEA J024135.08-081024.8,40.3961933,-8.1735773,-57.7768164952274,182.04960372388393,22.322261810302734,NED-LVS,-19.0326909876105,8.9250763950442,841543161.1930574,12.711,12.649,12.622,,,,,,,,0.0051617408171296,,
1387,3,KUG 1032+379B,158.844455,37.671646,59.60740161067349,184.00164902572607,24.482044219970703,NED-LVS,-19.031238390159128,8.924495356063652,840418020.4127444,12.913,12.135397,12.107273,,,,,,,,0.0056590000167489,,
1388,3,CGCG 015-033,193.5078308,-1.5083135,61.35662501070342,304.28410207965607,16.249786376953125,NED-LVS,-19.026238280137456,8.922495312054982,836556565.5873104,12.028,12.022,12.015,,,,,,,,0.0037616097833961,,
1389,3,ARK 099,49.3267414,3.6119072,-43.28105347624123,177.50071018714547,11.300000190734863,NED-LVS,-19.025392254069793,8.922156901627918,835904958.8853015,11.24,11.128,11.134,,,,,,,,0.0236159991472959,,
1390,3,UGC 09560,222.735462,35.571678,63.24737114409879,58.76127324486175,23.100000381469727,NED-LVS,-19.02105993532007,8.92042397412803,832576165.7413663,12.797,12.278305,11.999418,,,,,,,,0.0039580897428095,,
1391,3,IC 0978,212.2422035,-2.9739167,54.5634700351852,337.795687341915,21.600000381469727,NED-LVS,-19.017268794104233,8.918907517641694,829674070.8529,12.655,11.99298,12.06201,,,,,,,,0.0054771224968135,,
1392,3,ESO 186-IG 045 NED01,306.890692,-55.09042,-35.54533685798341,342.9017625153592,11.965277671813965,NED-LVS,-19.015613907533456,8.918245563013384,828410439.2057046,11.374,,,,,,,,,,0.0027719177305698,,
1393,3,UGC 08041,193.8028434,0.116649,62.97318241022356,305.00831585452954,15.805200152842568,CF4,-19.01,8.916,824138115.013003,11.984,9.741087,9.837129,,,30.835,,,,,0.00441600009799,,
1394,3,VCC 1617,188.8784444,6.3340994,68.86406312985672,291.8995225812335,23.15840721130371,NED-LVS,-19.008543430905384,8.915417372362155,823033234.0528611,12.815,12.622,12.635,,,,,,,,0.0053542964160442,,
1395,3,WISEA J234824.93-404522.2,357.1038819,-40.7561834,-71.17652821400326,342.5362576798788,22.7489070892334,NED-LVS,-19.007802684852138,8.915121073940856,822471909.2173009,12.777,12.379,12.366,,,,,,,,0.0052600000053644,,
1396,3,ESO 540- G 014,10.29645984584,-21.13188853942,-83.56420719249233,101.0853938196074,23.8651180267334,NED-LVS,-18.995817932717745,8.910327173087097,813443087.7629439,12.893,12.43,12.427,,,,,,,,0.0055169998668134,,
1397,3,WISEA J150350.32+010736.4,225.9597049,1.1267944,48.97126761902374,359.2120879205275,22.637121200561523,NED-LVS,-18.993105980468705,8.909242392187483,811413804.7779318,12.781,12.477,12.482,,,,,,,,0.0052342563867568,,
1398,3,IC 3025,182.59632,10.18862,70.4923381944276,271.25457973134394,19.17785364482655,CF4,-18.992,8.908800000000001,810587682.4647396,12.422,12.236,12.202,,31.414,,,,,,0.00161100004334,,
1399,3,2MASX J11585114-2043076,179.713124,-20.718843,40.488494449710835,286.68898308785845,20.305200576782227,NED-LVS,-18.986036419255733,8.906414567702294,806147604.3210791,12.552,,,,,,,,,,0.0046970001421868,,
1400,3,2MFGC 05104,95.072168,74.971954,24.14961261141808,139.2841234249032,19.0863037109375,NED-LVS,-18.979609151299428,8.903843660519772,801389523.2829729,12.424,,,,,,,,,,0.00441600009799,,
1401,3,NGC 1179,45.6605707,-18.8979483,-58.809113091773646,204.67588002651644,16.227367401123047,NED-LVS,-18.978240345310414,8.903296138124167,800379834.5620722,12.073,9.203853,9.198984,,,,,,,,0.0059310002252459,,
1402,3,NGC 3896,177.2353556,48.6745214,65.28595074030322,148.10634890580098,13.273651123046877,NED-LVS,-18.96695199355786,8.898780797423145,792101430.1645283,11.648,10.888642,10.776919,,,,,,,,0.0030743030365556,,
1403,3,ESO 052- G 008,24.19869,-67.95723,-48.602913596391915,296.52506430929236,20.59156608581543,NED-LVS,-18.95944689009918,8.895778756039673,786644944.6724484,12.609,12.184,12.174,,,,,,,,0.0047630001790821,,
1404,3,UGC 05676,157.27216666667,54.71805555556,52.21124878004026,156.2001213165366,20.59156608581543,NED-LVS,-18.95944689009918,8.895778756039673,786644944.6724484,12.609,11.609203,11.63465,,,,,,,,0.0047630001790821,,
1405,3,ESO 358- G 056,55.84458333333,-33.93888888889,-52.62840704428673,234.19779314325888,21.617227843354705,CF4,-18.959,8.8956,786321227.458418,12.715,,,,31.674,,,,,,0.003965999931097,,
1406,3,ESO 240- G 002,350.9971465,-50.5243856,-61.29319391743974,332.4613085377527,24.121431350708008,NED-LVS,-18.95801537498366,8.895206149993465,785608457.0918806,12.954,12.445682,12.683456,,,,,,,,0.0055760000832378,,
1407,3,ESO 413- G 007,21.997253,-29.0868,-81.70789890195718,228.71755545459092,21.763357162475582,NED-LVS,-18.954629447014597,8.893851778805839,783162310.1872228,12.734,,,,,,,,,,0.0050329999066889,,
1408,3,WISEA J105909.84-275959.1,164.7910151,-27.9997698,28.64112301234779,274.67843935258173,23.039859771728516,NED-LVS,-18.954399157490716,8.893759662996287,782996215.5602386,12.858,11.881,11.878,,,,,,,,0.0053269998170435,,
1409,3,IC 3586,189.2285564,12.5201528,75.00082066381043,289.11153334325815,16.474035594357524,CF4,-18.953000000000003,8.893200000000002,781987840.3895001,12.131,11.947,12.002,,31.084,,,,,,0.005725999828428,,
1410,3,NGC 6542,269.9112546,61.3593381,29.720933261668524,90.3920851754536,9.910355567932127,NED-LVS,-18.94344618283033,8.889378473132131,775137009.555706,11.037,10.875679,10.800481,,,,,,,,0.002296709921211,,
1411,3,UGC 07699,188.20028,37.62191,78.79719747934337,142.2708744236897,10.42551612854004,NED-LVS,-18.938487822415222,8.88739512896609,771605170.1303487,11.152,10.2539215,10.159769,,,,,7.0,13.3,11.2,0.0016530000139027,,
1412,3,NGC 3037,147.8506269,-27.0110653,20.701088148851433,260.5895911230188,10.28,LVG,-18.936965573296284,8.886786229318515,770524104.3362296,11.123,10.640435,10.5538025,,,,,8.0,13.6,11.1,0.0029589999467134,,
1413,3,CGCG 043-053,193.2656089,7.6832099,70.5511443035471,304.14079427640064,23.41815948486328,NED-LVS,-18.935763796769297,8.886305518707719,769671700.7006267,12.912,11.840195,11.966638,,,,,,,,0.005414102692157,,
1414,3,WISEA J013011.80-224545.3,22.5491744,-22.7626068,-80.19419959421728,188.61791546736995,22.301677703857425,NED-LVS,-18.934687676254427,8.885875070501772,768909223.4278601,12.807,12.805,12.86,,,,,,,,0.0051569999195635,,
1415,3,CGCG 265-055,150.31003,55.718278,48.25124300633839,157.8236047852005,18.705400466918945,NED-LVS,-18.93183505256989,8.884734021027958,766891670.9751161,12.428,11.910055,11.872924,,,,,,,,0.0043281628750264,,
1416,3,ARK 065,29.0500718,5.58871,-53.72835794977451,150.9058228779794,10.800000190734863,NED-LVS,-18.928118815784337,8.883247526313735,764271256.1752762,11.239,11.18,11.226,,,,,,,,0.0176420006901025,,
1417,3,MRK 0676,214.85693,39.857634,67.77199780696616,73.4611533684929,23.352811813354492,NED-LVS,-18.92369589806611,8.881478359226447,761164209.4593191,12.918,12.818514,12.661528,,,,,,,,0.0053990571759641,,
1418,3,IC 0625,160.65854166667,-23.93561111111,30.220715035319945,268.62199119919705,12.6182753459067,CF4,-18.921000000000003,8.880400000000002,759276572.6465286,11.584,10.742867,10.536676,,,30.505,,,,,0.0034719998948276,,
