canonical_object_id,target_ra,target_dec,classification_state,classification_subtype,query_radius_arcsec,association_method,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,ipd_frac_multi_peak,ipd_frac_odd_win,duplicated_source,gaia_dr3_id,dist_arcsec,within_query_radius,match_quality,match_status
canonical_7060ecdef255592cbea9ca75671a5743,198.834614894,-41.7468423159,candidate,,1.0,canonical_literature_gaia_dr3_id,6137507136411268608,198.8346107280773,-41.746843706879595,15.907342910766602,15.806952476501465,14.8216552734375,,,,,,,9.859526634216309,7750.380859375,,70,0,0,6137507136411268608,0.012258804122626817,True,within_radius,matched_by_source_id
canonical_70eb1ce5139857da8cb9e19506d7a06a,201.777850505,-43.6934798144,candidate,,1.0,canonical_literature_gaia_dr3_id,6088426208663003392,201.77784823521725,-43.69347945882372,17.723419189453125,18.18040657043457,16.722986221313477,,,,,,,6.994153022766113,699.3495483398438,,56,0,0,6088426208663003392,0.006045245975422496,True,within_radius,matched_by_source_id
canonical_715c0203740b53b687e0979f659352ec,202.917887451,-41.4536256547,candidate,,1.0,canonical_literature_gaia_dr3_id,6112919990532790400,202.91788847847482,-41.453625521076376,19.411317825317383,17.731616973876953,16.28491973876953,,,,,,,6.665243148803711,38.79779052734375,,0,0,0,6112919990532790400,0.002813727711614227,True,within_radius,matched_by_source_id
canonical_7181d53dbb815feba8d581730cd36f3c,54.590869,-35.489825,rejected,,1.0,canonical_literature_gaia_dr3_id,4860293882459807872,54.590941887486935,-35.48979936119555,20.904245376586914,20.846471786499023,19.86770248413086,2.4749261197206316,1.4920860528945923,-2.4066278213992294,1.5843329429626465,1.4266200751041584,1.7495520114898682,4.910195827484131,3.610089063644409,1.2290740013122559,0,0,0,4860293882459807872,0.2327320970009943,True,within_radius,matched_by_source_id
canonical_71aabf51e96a58c1a8598a3f250adb01,199.776021379,-41.782050529,candidate,,1.0,canonical_literature_gaia_dr3_id,6137093032843357952,199.7760217566323,-41.782050615208135,19.81633186340332,18.386314392089844,16.784252166748047,,,,,,,8.682113647460938,38.585304260253906,,0,0,0,6137093032843357952,0.0010601825066268262,True,within_radius,matched_by_source_id
canonical_72641e696a0f530f9b123b295ea50d6d,203.690329376,-43.3349281298,candidate,,1.0,canonical_literature_gaia_dr3_id,6111751866809700864,203.69032789862501,-43.334928119142724,17.93681526184082,17.84837532043457,16.65948486328125,-0.0452448143064445,0.3393569886684418,-5.474677401017375,0.4171859920024872,0.0342630712561208,0.20677299797534943,1.681588053703308,32.554141998291016,1.733451008796692,21,10,0,6111751866809700864,0.0038686616833499385,True,within_radius,matched_by_source_id
canonical_7272adaf60405698a2186c02725d8eed,202.891902213,-42.4688958137,candidate,,1.0,canonical_literature_gaia_dr3_id,6112793993373614592,202.89190141848923,-42.46889652938787,16.609025955200195,16.990018844604492,15.624517440795898,4.046250783897566,0.43362799286842346,-4.916890787680992,0.39170798659324646,-9.642919994912269,0.33548200130462646,2.832336902618408,322.7815856933594,5.262823104858398,18,0,0,6112793993373614592,0.0033301120827322023,True,within_radius,matched_by_source_id
canonical_728a64aa6d2d5c1ba5a2334db11bdbbb,202.534627552,-43.6311517829,candidate,,1.0,canonical_literature_gaia_dr3_id,6088473655159034624,202.53463224015755,-43.63115090150405,17.757980346679688,17.42502784729004,16.461427688598633,,,,,,,7.261246204376221,489.30999755859375,,39,37,0,6088473655159034624,0.012621152223758007,True,within_radius,matched_by_source_id
canonical_72c15b83921852e39cc7dda9e638f91b,202.291022452,-44.5625716788,candidate,,1.0,canonical_literature_gaia_dr3_id,6087576939009048832,202.2910238989508,-44.562574077694144,17.265960693359375,17.148122787475586,16.183589935302734,-0.0885954562821948,0.3629010021686554,-10.412288247463472,0.3867430090904236,-3.8400127989027233,0.3173609972000122,2.493182897567749,100.38090515136719,3.2282779216766357,93,0,0,6087576939009048832,0.009399730314172848,True,within_radius,matched_by_source_id
canonical_72de5907721f5624bcaa82a0abc07585,201.30985272,-40.9972164976,candidate,,1.0,canonical_literature_gaia_dr3_id,6137196142123235328,201.30985199277671,-40.99721663885369,19.03055191040039,17.759244918823242,16.946578979492188,,,,,,,13.663093566894531,359.65985107421875,,0,0,0,6137196142123235328,0.0020403014321696963,True,within_radius,matched_by_source_id
canonical_72ec56316f2e5b99b8f9c998f04dcd13,201.334630743,-42.9858272254,candidate,,1.0,canonical_literature_gaia_dr3_id,6088705686474452480,201.33463093546166,-42.985827219046286,18.9320011138916,18.679677963256836,17.33705711364746,-0.0784423924118264,0.6183789968490601,-0.0297555756121624,0.6069139838218689,-0.1566540025630588,0.5063520073890686,3.8590900897979736,29.70048713684082,1.983947992324829,0,0,0,6088705686474452480,0.0005073599302563394,True,within_radius,matched_by_source_id
canonical_72ec68156dd151c9a194e21c8d557bd1,200.979638115,-43.9258906617,candidate,,1.0,canonical_literature_gaia_dr3_id,6088594468302688768,200.97963876403264,-43.92589122568087,18.434490203857422,17.30495834350586,16.30290412902832,0.9762171443539235,0.4283829927444458,-5.255860113478212,0.5241230130195618,-4.670741585395207,0.32193100452423096,2.3757030963897705,23.01888084411621,2.1734659671783447,16,0,0,6088594468302688768,0.0026370858529161123,True,within_radius,matched_by_source_id
canonical_736590d4e5775994883deed3a0c1ae5d,199.878363223,-44.881168884,candidate,,1.0,canonical_literature_gaia_dr3_id,6087979806940291840,199.87836336175076,-44.88116892872897,18.553346633911133,18.120824813842773,16.943418502807617,0.0533767725945854,0.19191999733448029,0.0805848332181139,0.21527999639511108,-0.0247896103295954,0.18717800080776215,0.45799100399017334,0.9432229995727539,1.066992998123169,0,0,0,6087979806940291840,0.0003888415643527164,True,within_radius,matched_by_source_id
canonical_737569b082c953c8b3fe8f4a4bf3d8f2,203.022276309,-42.8106732167,candidate,,1.0,canonical_literature_gaia_dr3_id,6112586636648171776,203.0222747600226,-42.810673546432525,17.82295036315918,17.79083824157715,16.788867950439453,0.610968679876455,0.31852200627326965,-2.885186631653714,0.3931010067462921,-0.0830702184873471,0.2617729902267456,1.6112149953842163,27.02686309814453,1.7886120080947876,11,12,0,6112586636648171776,0.004259547838659941,True,within_radius,matched_by_source_id
canonical_738b99a5839f53de8525075308195638,202.934779142,-41.6496295046,candidate,,1.0,canonical_literature_gaia_dr3_id,6112891441888524672,202.93477800317183,-41.649629497090245,19.136219024658203,16.953874588012695,15.447163581848145,,,,,,,6.57810115814209,44.37144470214844,,0,0,0,6112891441888524672,0.0030635690960418593,True,within_radius,matched_by_source_id
canonical_73b2833bfcf35ee3aec1954b5cbc94a8,199.271409131,-44.7313122313,candidate,,1.0,canonical_literature_gaia_dr3_id,6088090857615905536,199.2714067977491,-44.731312656279094,18.521556854248047,18.45920181274414,17.29840087890625,0.381459645810256,0.25874999165534973,-10.185301888991281,0.24060100317001343,-7.0722893625245735,0.23298299312591553,0.8467980027198792,3.4980030059814453,1.1697620153427124,56,0,0,6088090857615905536,0.006160279112891173,True,within_radius,matched_by_source_id
canonical_74009c559c085ab6a7750a01a8918cc3,201.875832462,-44.6853009869,candidate,,1.0,canonical_literature_gaia_dr3_id,6087572815840408576,201.87584173108775,-44.6853169691829,16.563066482543945,16.589426040649414,15.701624870300293,,,,,,,23.472389221191406,22454.408203125,,38,16,0,6087572815840408576,0.06223558091944341,True,within_radius,matched_by_source_id
canonical_74217f34c50051649b28c0ab8a3249d5,201.397612486,-41.8750785594,candidate,,1.0,canonical_literature_gaia_dr3_id,6136937073988552960,201.39761111843256,-41.875077945185076,18.805248260498047,18.284589767456055,17.18889617919922,-0.2700387160870896,0.401883989572525,-4.640979780006819,0.4394719898700714,0.4957679095264692,0.34183400869369507,0.8537949919700623,1.8999290466308594,1.2744419574737549,0,47,0,6136937073988552960,0.004281096984612044,True,within_radius,matched_by_source_id
canonical_743c5d4a068a51b680d3b5babff75567,54.576698,-35.461043,uncertain,reported_ucd_role_conflict,1.0,canonical_literature_gaia_dr3_id,4860293951179281664,54.57673522604891,-35.461034290666845,20.9774169921875,20.587697982788086,19.778701782226562,,,,,,,9.350557327270508,17.24356460571289,,0,0,0,4860293951179281664,0.11356932151690587,True,within_radius,matched_by_source_id
canonical_74cbaa2e47095ecf92d57797fdb59baf,188.4528619,12.7799771,rejected,,1.0,canonical_literature_gaia_dr3_id,3931751605519207296,188.4528005755318,12.780016635532611,20.657033920288086,20.314044952392578,19.223602294921875,-0.10535738820577,1.3933789730072021,0.787313763418987,1.686607003211975,-0.622414103243842,1.5141639709472656,5.366343021392822,5.868136882781982,1.2529710531234741,0,0,0,3931751605519207296,0.2580907988526727,True,within_radius,matched_by_source_id
canonical_75208c50e3da5ae39cc4b34a3aafb2b5,202.410185894,-41.8820331425,candidate,,1.0,canonical_literature_gaia_dr3_id,6088866082026257152,202.41018341656815,-41.882034451387135,13.410592079162598,13.260068893432617,11.641557693481445,1.3255040331309202,0.06910499930381775,-12.404690351411697,0.0549979992210865,-10.492880458855566,0.05649999901652336,0.3991990089416504,76.83161163330078,2.9655420780181885,2,0,0,6088866082026257152,0.008142182317817508,True,within_radius,matched_by_source_id
canonical_752a224831975f7fb07256738e54d2cf,54.111333333333334,-35.367111111111114,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860342565914552192,54.11124881571083,-35.3670632663325,20.35102081298828,20.1652889251709,18.923601150512695,-1.2158948239983947,0.6835899949073792,-0.0874409451483411,0.7002099752426147,-0.1429777505024865,0.8641200065612793,3.5998780727386475,5.716736793518066,1.235285997390747,1,0,0,4860342565914552192,0.3020397042971429,True,within_radius,matched_by_source_id
canonical_754f510769225a01ac385fbcbc71c4bc,199.004507126,-44.2768765292,candidate,,1.0,canonical_literature_gaia_dr3_id,6136199473493406848,199.00450850243658,-44.27687608650791,20.019149780273438,18.137439727783203,16.67119789123535,,,,,,,10.528348922729492,31.330717086791992,,0,0,0,6136199473493406848,0.0038892895185401975,True,within_radius,matched_by_source_id
canonical_7591895b33fa5a8bae26d4aa0b0d5b09,54.526217,-35.482959,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860293779382565504,54.52626639997136,-35.48293534876845,20.01044273376465,19.59207534790039,18.36850357055664,0.8744207785537156,0.6793739795684814,-0.1001061095303526,0.6065210103988647,-1.0561521450847526,0.8382830023765564,5.188706874847412,17.980606079101562,1.5130360126495361,0,0,0,4860293779382565504,0.16798918145896313,True,within_radius,matched_by_source_id
canonical_7646ed8fd3405ebaba283b20c10f02b9,187.57524999999998,7.840247222222222,confirmed,,1.0,canonical_literature_gaia_dr3_id,3901153468228732416,187.5752037193732,7.84025971199675,21.21232795715332,19.31975555419922,18.23891258239746,,,,,,,35.866477966308594,685.5283813476562,,4,4,0,3901153468228732416,0.1710675988275383,True,within_radius,matched_by_source_id
canonical_7673c7ff05365d7b934fe6aedbd3a94c,202.932841272,-44.2786393364,candidate,,1.0,canonical_literature_gaia_dr3_id,6087657272077831040,202.93283645849357,-44.278644297302954,15.39423942565918,15.23258113861084,14.169392585754395,-1.4574139681360017,0.3481900095939636,-7.693129695718609,0.38552799820899963,-7.586061135182517,0.2472189962863922,1.8445709943771362,405.3180847167969,7.277307033538818,96,18,0,6087657272077831040,0.02174565672380067,True,within_radius,matched_by_source_id
canonical_76a46102934e5054a0a9b82accf3ce07,198.739795372,-42.6802781504,candidate,,1.0,canonical_literature_gaia_dr3_id,6136665700777268096,198.73979571753733,-42.68027815705622,19.584192276000977,18.56254768371582,16.940773010253906,-0.7645950672023653,0.9595310091972351,1.38580370944797,1.0266239643096924,-1.4171832898365675,0.6627619862556458,5.341217994689941,21.002254486083984,1.8468550443649292,0,0,0,6136665700777268096,0.0009147897502276805,True,within_radius,matched_by_source_id
canonical_76c987591603564aa50b5460d2df09bb,200.777419405,-41.3773404575,candidate,,1.0,canonical_literature_gaia_dr3_id,6137163229788700032,200.77741981595938,-41.377340985120625,19.928491592407227,18.336395263671875,16.800630569458008,-0.5576908133558707,1.23163902759552,0.3266475318992819,1.203768014907837,-3.283253027912798,1.042876958847046,6.941414833068848,20.504650115966797,1.8205490112304688,0,0,0,6137163229788700032,0.002200060145714907,True,within_radius,matched_by_source_id
canonical_76f5d3b49d3b54089d9eb4ab8cdfaa04,203.109071949,-44.7677259972,candidate,,1.0,canonical_literature_gaia_dr3_id,6087418574969344896,203.10907034391656,-44.76772602940636,18.79631805419922,18.671682357788086,17.79838752746582,0.4722612897176369,0.2887290120124817,-6.597170958742518,0.35057300329208374,0.1709209541259339,0.2701979875564575,1.4663389921188354,9.11945629119873,1.6732230186462402,9,0,0,6087418574969344896,0.004104043756313378,True,within_radius,matched_by_source_id
canonical_77a1588f3f6f544aa922c10ab26a694a,199.664358959,-41.2276297916,candidate,,1.0,canonical_literature_gaia_dr3_id,6137874819970327424,199.6643580411159,-41.22763110053973,19.43349838256836,17.335830688476562,15.820393562316895,,,,,,,9.6411714553833,66.19448852539062,,0,0,0,6137874819970327424,0.005327379493085312,True,within_radius,matched_by_source_id
canonical_77d04cbec0a45ea3bc266757790ca0b1,200.639877379,-41.745282877,candidate,,1.0,canonical_literature_gaia_dr3_id,6137055924326691968,200.63987479920357,-41.74528355522164,16.04576301574707,16.20760726928711,14.789950370788574,,,,,,,4.625254154205322,1887.7178955078125,,66,0,0,6137055924326691968,0.007346917620454452,True,within_radius,matched_by_source_id
canonical_7839ed68f2b25d12b128a33c05e4112c,54.823645,-35.425023,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860376994371696256,54.823682341424224,-35.42501644942204,20.31844139099121,20.5562801361084,19.15645980834961,-0.6534370909830772,0.7342609763145447,0.2735089450201765,0.7651060223579407,0.4510817203786951,0.9575150012969971,4.115808010101318,7.075905799865723,1.2806700468063354,0,0,0,4860376994371696256,0.11205249690505852,True,within_radius,matched_by_source_id
canonical_785c6febd38055de9fb951a2a346a0b9,203.585007598,-43.375846659,candidate,,1.0,canonical_literature_gaia_dr3_id,6111763205522227840,203.58500793861162,-43.37584637872728,20.06307601928711,18.437009811401367,16.796154022216797,,,,,,,9.884474754333496,30.825912475585938,,0,0,0,6111763205522227840,0.0013462645819063911,True,within_radius,matched_by_source_id
canonical_7887a2203ad354f7923d3fd859559beb,55.089194,-35.407639,rejected,,1.0,canonical_literature_gaia_dr3_id,4860378677998888192,55.08922817155624,-35.40760500449569,21.20258331298828,20.47182273864746,19.800901412963867,,,,,,,18.009119033813477,18.519201278686523,,0,0,0,4860378677998888192,0.15821183933873836,True,within_radius,matched_by_source_id
canonical_78a7e95566ea528a9b06875d02ef55dd,201.267822209,-43.65466887,candidate,,1.0,canonical_literature_gaia_dr3_id,6088622402768832384,201.2678220375152,-43.654668215214336,18.684513092041016,18.39720344543457,17.34505844116211,0.1777585689278799,0.4966470003128052,-6.099525577563998,0.34164300560951233,-2.7527018190198906,0.43126198649406433,0.6766020059585571,1.310600996017456,1.1201649904251099,36,60,0,6088622402768832384,0.0023991725292083887,True,within_radius,matched_by_source_id
canonical_78d988e9baa054409ee729b167e9d25c,201.753225567,-40.7583314091,candidate,,1.0,canonical_literature_gaia_dr3_id,6161213466098227456,201.75322534509155,-40.75833082227566,19.666807174682617,18.258228302001953,16.701702117919922,,,,,,,7.223001003265381,26.593236923217773,,0,0,0,6161213466098227456,0.0021975242287467444,True,within_radius,matched_by_source_id
canonical_79629d79fad155168f0272448bc519e1,202.07935878,-44.031571778,candidate,,1.0,canonical_literature_gaia_dr3_id,6088450015658423296,202.0793546535373,-44.03156760028318,17.70672607421875,17.316558837890625,16.387054443359375,,,,,,,0.2063159942626953,0.2273849993944168,,18,50,0,6088450015658423296,0.018446238900917712,True,within_radius,matched_by_source_id
canonical_79de27f68cf1576b96277221c2343315,198.784133248,-44.037599353,candidate,,1.0,canonical_literature_gaia_dr3_id,6136220845249858688,198.78413281835952,-44.03759967958002,19.738954544067383,18.684412002563477,17.105127334594727,-0.3246690421345959,1.0114790201187134,-2.534424952918819,1.0517250299453735,-0.9787972103892417,0.9169359803199768,7.419182777404785,44.83120346069336,2.2688400745391846,0,0,0,6136220845249858688,0.0016181989053204986,True,within_radius,matched_by_source_id
canonical_7a280cc551025ca0a9329a0859142fee,201.264729257,-41.2975282191,candidate,,1.0,canonical_literature_gaia_dr3_id,6137156697142761088,201.2647275981679,-41.29752883641107,14.184538841247559,14.303959846496582,13.19721794128418,1.8300785405098041,0.44364601373672485,-5.076478070477119,0.4209440052509308,-8.414773847045035,0.3429659903049469,3.3643479347229004,4685.02685546875,23.216365814208984,88,0,0,6137156697142761088,0.005006793239221803,True,within_radius,matched_by_source_id
canonical_7a531b0dbd515331aaeaa18c6ed10446,202.223045286,-44.3056618865,candidate,,1.0,canonical_literature_gaia_dr3_id,6087689226626275840,202.22304533723252,-44.30566157891169,18.6362247467041,18.46343994140625,17.19989585876465,-0.2176518244571185,0.33042699098587036,-1.2474814596897248,0.38537099957466125,2.0615790372998815,0.2533940076828003,1.8864870071411133,15.238988876342773,1.9343830347061157,11,0,0,6087689226626275840,0.0011151563254487842,True,within_radius,matched_by_source_id
canonical_7a9d09398fe454a7a648535740d6398b,201.519331929,-43.482247018,candidate,,1.0,canonical_literature_gaia_dr3_id,6088630752185954688,201.5193309517973,-43.48224839254288,17.08881378173828,16.97673225402832,16.022659301757812,-0.0684637910231775,0.23958000540733337,-9.128463825465332,0.21075400710105896,-3.8444510727203114,0.28323400020599365,1.4138150215148926,51.251197814941406,3.105246067047119,73,0,0,6088630752185954688,0.005567926468960511,True,within_radius,matched_by_source_id
canonical_7bdfcc7d3a67515784cc03102ea9203f,201.241797364,-44.0111925762,candidate,,1.0,canonical_literature_gaia_dr3_id,6088403565595308672,201.24179679063394,-44.01119235922907,17.171703338623047,17.07648468017578,16.011316299438477,,,,,,,7.845704078674316,1627.4910888671875,,62,2,0,6088403565595308672,0.0016774729496258573,True,within_radius,matched_by_source_id
canonical_7c0e6c73269257f8adbcf80a983d79fb,199.392856925,-44.6717801918,candidate,,1.0,canonical_literature_gaia_dr3_id,6088185106377868928,199.39285754929747,-44.67177670211143,19.991220474243164,18.225915908813477,16.628395080566406,,,,,,,12.984530448913574,83.9767837524414,,0,0,0,6088185106377868928,0.012664139251331986,True,within_radius,matched_by_source_id
canonical_7c20d6c0f8a653dfbea73fd04dfbad1e,187.6985647,12.1403408,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907683914463100544,187.6985716866253,12.140335586742152,21.232330322265625,19.736392974853516,18.76814842224121,,,,,,,35.40095901489258,170.9612274169922,,0,4,0,3907683914463100544,0.030933206808867235,True,within_radius,matched_by_source_id
canonical_7ca72646c8245620924b227c539cd742,55.500482,-35.32564,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860213682535953792,55.50051309912625,-35.32564261160168,20.456233978271484,20.51601219177246,19.840755462646484,-1.3176059681707015,0.5670379996299744,0.075498173092618,0.530040979385376,0.150314070905259,0.8004680275917053,0.0,0.0,0.9430310130119324,0,0,0,4860213682535953792,0.09182581277801341,True,within_radius,matched_by_source_id
canonical_7cb2881b90305c6caf2cdea9cbf24e4a,54.112776,-35.29256,rejected,,1.0,canonical_literature_gaia_dr3_id,4860354763621733504,54.11283584675153,-35.29254487386277,21.131210327148438,20.811330795288086,19.986099243164062,,,,,,,11.278949737548828,6.242321014404297,,0,0,0,4860354763621733504,0.18408978361984174,True,within_radius,matched_by_source_id
canonical_7cf56b44d12b50f9a7817b60a01acfef,202.862877754,-42.6113230882,confirmed,,1.0,canonical_literature_gaia_dr3_id,6112604400629377280,202.86288291164064,-42.6113237272143,18.367050170898438,18.051860809326172,17.046323776245117,-0.033248491173424,0.3131529986858368,-0.4801982777450792,0.7561709880828857,-3.1169042983509496,0.35717201232910156,1.3526860475540161,6.220901012420654,1.00285804271698,34,33,0,6112604400629377280,0.013857286517329589,True,within_radius,matched_by_source_id
canonical_7e04f5e7efb05e62a2025eb945054648,201.873079099,-44.3859770692,candidate,,1.0,canonical_literature_gaia_dr3_id,6087597142534550016,201.87307910571133,-44.385977298392156,18.155065536499023,17.22334098815918,15.943170547485352,0.3765265257008522,0.4443970024585724,-0.7408675254044034,0.4674539864063263,0.5302425112192739,0.3708049952983856,2.7777929306030273,38.76103591918945,1.8260170221328735,0,0,0,6087597142534550016,0.0008252723744735456,True,within_radius,matched_by_source_id
canonical_7e3f3df2479e5da4a37a09a569a7e6cc,54.626636,-35.572443,rejected,,1.0,canonical_literature_gaia_dr3_id,4860280546586589184,54.62670310984684,-35.57241856755121,20.872526168823242,21.012882232666016,19.917490005493164,1.6611181732834073,1.660207986831665,-0.4236621132612621,1.8235210180282593,2.730345397767099,2.8192999362945557,5.593170166015625,4.35844087600708,1.2647180557250977,0,0,0,4860280546586589184,0.21529566782064335,True,within_radius,matched_by_source_id
canonical_7e49ff26001e5d36b653496491699f1e,187.79129166666664,8.06813611111111,confirmed,,1.0,canonical_literature_gaia_dr3_id,3902664884400155392,187.79124928455633,8.068141416396157,20.857316970825195,19.764188766479492,18.802637100219727,,,,,,,22.69082260131836,234.96780395507812,,0,0,0,3902664884400155392,0.15226792988598337,True,within_radius,matched_by_source_id
canonical_7e4def5edfd05c509178b88abeb735b0,200.341521789,-44.1779967152,candidate,,1.0,canonical_literature_gaia_dr3_id,6088212972126383104,200.34161960827268,-44.17809699355618,18.72782325744629,18.518869400024414,17.758935928344727,0.0351125613327362,0.4341740012168884,-4.820992358933213,0.533748984336853,-0.2553924285276321,0.3950450122356415,2.744680881500244,27.947513580322266,1.55794095993042,59,0,0,6088212972126383104,0.44057446861235233,True,within_radius,matched_by_source_id
canonical_7ec217f31cdf5c288d7d8836544f6d74,187.51687499999997,12.12055,uncertain,reported_ucd_role_conflict,1.0,canonical_literature_gaia_dr3_id,3907663676577179904,187.51687312746145,12.120546914704173,20.228437423706055,19.822704315185547,18.702476501464844,0.2358974791015573,1.4193110466003418,-1.2750479691130583,1.6447689533233643,-1.6214261408566366,1.66873300075531,9.210996627807617,27.39777374267578,1.9732600450515747,0,0,0,3907663676577179904,0.012915355061295711,True,within_radius,matched_by_source_id
canonical_7ec7542de56c52f4a31df5198e7608f0,187.69437499999998,12.406161111111112,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907709615546615168,187.69435652487996,12.406144792716256,21.75798797607422,20.753847122192383,19.259029388427734,,,,,,,66.81710052490234,66.44432830810547,,0,0,0,3907709615546615168,0.08758183199998112,True,within_radius,matched_by_source_id
canonical_7eeaf0db48465c249c545058298dbb24,202.079529421,-44.0315420486,candidate,,1.0,canonical_literature_gaia_dr3_id,6088450019960736512,202.07950419485113,-44.03153975474006,17.425867080688477,17.315465927124023,16.389772415161133,,,,,,,63.410491943359375,52235.4765625,,35,19,0,6088450019960736512,0.06581163140266252,True,within_radius,matched_by_source_id
canonical_7f09d624fec8539f84297c2ef2e9a150,201.464042948,-43.7368245991,candidate,,1.0,canonical_literature_gaia_dr3_id,6088433733444707968,201.4640420075266,-43.736828611597524,18.428909301757812,18.124961853027344,17.03080177307129,0.5228201911331027,0.24828100204467773,-1.5654780029950417,0.3789980113506317,1.5983020181564198,0.2773450016975403,0.24372999370098114,0.24970200657844543,0.9497910141944885,8,0,0,6088433733444707968,0.01465066216524952,True,within_radius,matched_by_source_id
canonical_7f11cac3f7325cb9b37f3de0297f5e4d,201.839673331,-43.9214805556,candidate,,1.0,canonical_literature_gaia_dr3_id,6088373088506949120,201.839671420026,-43.92148094218115,16.09215545654297,16.092914581298828,15.106537818908691,1.1661433197908277,0.6898699998855591,-9.117899679120784,0.5933380126953125,-4.1254742432030325,0.6988450288772583,4.750333786010742,1827.1063232421875,13.369386672973633,25,0,0,6088373088506949120,0.005146968216760082,True,within_radius,matched_by_source_id
canonical_7f28f777b47d5b45818bc8a2e2050f89,202.43625632,-44.8778390829,candidate,,1.0,canonical_literature_gaia_dr3_id,6087510689133686784,202.43625593335796,-44.87783907667323,18.70460319519043,18.412860870361328,17.564111709594727,0.1371737751276003,0.6219409704208374,0.3287386605267152,0.5180150270462036,-0.4167035468740526,0.498773992061615,2.458111047744751,16.827022552490234,1.9307500123977661,78,12,0,6087510689133686784,0.0009865809387910565,True,within_radius,matched_by_source_id
canonical_7f46d3c04faf5117be4bddb5ea62bde8,187.71562499999996,12.34813888888889,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907708378595929600,187.71562108602424,12.348135130002177,21.483722686767578,20.580081939697266,19.71685028076172,,,,,,,24.23585319519043,14.797978401184082,,0,0,0,3907708378595929600,0.01930212853790954,True,within_radius,matched_by_source_id
canonical_7f6843861ebd58eb9be866540a2d1520,187.4466393,12.2882768,rejected,,1.0,canonical_literature_gaia_dr3_id,3907704186708732672,187.44663401183053,12.288264362427954,21.1663875579834,19.86173439025879,18.73158073425293,,,,,,,26.01185417175293,42.8713264465332,,0,0,0,3907704186708732672,0.04848536113359431,True,within_radius,matched_by_source_id
canonical_7f9dac2a15fc57c295cc427ace66fa48,202.581943707,-42.1928768007,candidate,,1.0,canonical_literature_gaia_dr3_id,6088844229238419328,202.5819433408826,-42.19287648684173,17.879667282104492,17.69158935546875,16.72718620300293,0.2325710967575186,0.1755010038614273,-6.3493268045822795,0.22138099372386932,0.3495101247778621,0.13696999847888947,0.7040370106697083,4.631939888000488,1.2099820375442505,12,7,0,6088844229238419328,0.0014933912176132947,True,within_radius,matched_by_source_id
canonical_7fd3287737375ca5968a3137d65b62a9,201.884111488,-45.2333881942,candidate,,1.0,canonical_literature_gaia_dr3_id,6087499285999334272,201.88411016230333,-45.23338898526498,19.776899337768555,17.520627975463867,15.977706909179688,,,,,,,9.908209800720215,36.373069763183594,,0,0,0,6087499285999334272,0.004405201051467604,True,within_radius,matched_by_source_id
canonical_800992c821105b1c8f92d73caf207917,187.0255833333333,6.985825,confirmed,,1.0,canonical_literature_gaia_dr3_id,3900813920998642048,187.0255326264182,6.985852266496744,21.215038299560547,20.12527084350586,18.98111915588379,,,,,,,16.171913146972656,15.870195388793945,,0,0,0,3900813920998642048,0.20607033285452947,True,within_radius,matched_by_source_id
canonical_807fe84a8157577497b043baddd009de,198.501286333,-43.9987568576,candidate,,1.0,canonical_literature_gaia_dr3_id,6136265306751317376,198.50128867044484,-43.99875716240144,19.701589584350586,17.961090087890625,16.33958625793457,,,,,,,11.380691528320312,60.60778045654297,,0,0,0,6136265306751317376,0.006151878460100899,True,within_radius,matched_by_source_id
canonical_80bfa1a83467540c9acbbd608d31a542,54.598855,-35.230413,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860394792716297088,54.598929038959504,-35.230393805326734,20.2586727142334,20.16162872314453,18.98810577392578,0.4399549997605173,0.9148769974708557,0.9341204432242234,0.8406350016593933,-0.7670245752457807,1.0657260417938232,5.863735198974609,16.78661346435547,1.5606420040130615,0,0,0,4860394792716297088,0.22842311177529812,True,within_radius,matched_by_source_id
canonical_80caf3df6890548aa71863ca77048665,203.159585901,-43.6926786501,candidate,,1.0,canonical_literature_gaia_dr3_id,6087732790481837824,203.15958271222897,-43.69267924000409,17.114648818969727,17.233936309814453,15.674797058105469,,,,,,,8.91232967376709,2731.74755859375,,80,6,0,6087732790481837824,0.008567732646940024,True,within_radius,matched_by_source_id
canonical_80eefb78be8a55c887c476bbb3bce6b4,200.095822717,-40.9478240037,candidate,,1.0,canonical_literature_gaia_dr3_id,6137905503216795904,200.09582311143816,-40.947824354557845,19.62493324279785,18.06658935546875,16.511445999145508,,,,,,,7.3566389083862305,28.943632125854492,,0,0,0,6137905503216795904,0.001657011663583935,True,within_radius,matched_by_source_id
