object_id,original_name,source_id,ra,dec,g_mag,r_mag,re_pc,ls_dr10_id,ls_type,ls_g_mag,ls_r_mag,ls_i_mag,ls_z_mag,ls_xmatch_dist
2020ApJ._0497,KV19-497,2020ApJ...899..140W,202.891902213,-42.4688958137,,,,10995229357253159,PSF,17.339020239881457,16.506760493832385,,16.049162028113688,
2020ApJ._0498,KV19-498,2020ApJ...899..140W,202.892437903,-41.8529986605,,,,10995232729471959,SER,16.453154540209727,15.363365045448845,14.835446771209154,14.525287185002279,
2020ApJ._0499,KV19-499,2020ApJ...899..140W,202.900926057,-41.5507725598,,,,10995233861937900,PSF,19.274454552735154,18.68617555196814,18.47140828681777,18.46195963193602,
2020ApJ._0500,KV19-500,2020ApJ...899..140W,202.915025554,-41.8536075024,,,,10995232729472828,PSF,18.134832391658588,17.5578732223726,17.36799446613962,17.39668461488987,
2020ApJ._0501,KV19-501,2020ApJ...899..140W,202.917887451,-41.4536256547,,,,10995233861938532,SER,17.033297459487525,16.104300562374046,15.67436789916211,15.407689962042667,
2020ApJ._0502,KV19-502,2020ApJ...899..140W,202.923550856,-41.2106408112,,,,10995234999634129,PSF,18.200530846635296,17.387239373561883,17.121455926982925,17.028863275441573,
2020ApJ._0503,KV19-503,2020ApJ...899..140W,202.931413438,-41.2182107897,,,,10995234999634451,PSF,17.966364623193705,17.12166050495398,16.857338955169915,16.72898523875078,
2020ApJ._0504,KV19-504,2020ApJ...899..140W,202.932464892,-42.7494013125,,,,10995228243663091,PSF,15.789057758622302,15.102966143200767,,14.835213721346303,
2020ApJ._0506,KV19-506,2020ApJ...899..140W,202.934779142,-41.6496295046,,,,10995232729477845,DUP,,,,,
2020ApJ._0508,KV19-508,2020ApJ...899..140W,202.946746277,-41.4094067637,,,,10995233861940314,DUP,,,,,
2020ApJ._0509,KV19-509,2020ApJ...899..140W,202.953397312,-41.6680052676,,,,10995232729474272,PSF,15.41456186306701,14.867796523724902,14.690704751562789,14.698583679010234,
2020ApJ._0513,KV19-513,2020ApJ...899..140W,202.992052551,-42.3509812311,,,,10995230477128324,PSF,18.49030423635351,17.817947665077394,17.601431239753943,17.5511133577353,
2020ApJ._0514,KV19-514,2020ApJ...899..140W,202.992180226,-42.3511400843,,,,10995230477128329,PSF,18.60474180029036,17.86562788474722,17.61097987449034,17.45548596771795,
2020ApJ._0517,KV19-517,2020ApJ...899..140W,203.017047664,-42.0340418226,,,,10995231601206019,SER,17.359210327944727,16.369835964987082,15.931570199288307,15.648848519691567,
2020ApJ._0518,KV19-518,2020ApJ...899..140W,203.022276309,-42.8106732167,,,,10995228243665231,PSF,18.28501834638183,17.776219898447767,,,
2020ApJ._0519,KV19-519,2020ApJ...899..140W,203.037309335,-42.052121929,,,,10995231601206843,SER,16.698971824134617,15.703967099583778,15.265763668180202,14.9851501267812,
2020ApJ._0520,KV19-520,2020ApJ...899..140W,203.039950875,-42.2512370215,,,,10995230477130327,PSF,17.700610067757758,17.21506094367845,17.04374082293471,17.040525137326686,
2020ApJ._0521,KV19-521,2020ApJ...899..140W,203.050731802,-41.3005042408,,,,10995234999639357,PSF,18.413213484550027,17.930517545857455,17.79180355908251,17.65768958028884,
2020ApJ._0522,KV19-522,2020ApJ...899..140W,203.052190051,-41.6038008552,,,,10995233862979425,PSF,18.29789821334577,17.779837485012266,17.59467463157888,17.59974412250041,
2020ApJ._0525,KV19-525,2020ApJ...899..140W,203.082661057,-42.0195589304,,,,10995231601208707,PSF,18.506012935039365,17.840096949824975,17.506732526231584,17.576655541055047,
2020ApJ._0528,KV19-528,2020ApJ...899..140W,203.114734051,-41.829947365,,,,10995232730516424,SER,18.036032348744797,17.040366287855495,16.583455232458476,16.290687514330653,
2020ApJ._0535,KV19-535,2020ApJ...899..140W,203.171881857,-41.3194447404,,,,10995234999644571,PSF,17.90795914235036,17.082929802171236,16.91721737652704,16.87215422072591,
2020ApJ._0538,KV19-538,2020ApJ...899..140W,203.220267813,-42.0101118828,,,,10995231602249610,DEV,19.013739072851244,18.410783948649716,18.220185129796963,18.108799485459805,
2020ApJ._0539,KV19-539,2020ApJ...899..140W,203.244683379,-42.1513616745,,,,10995230478173653,PSF,18.642987142955718,18.008310557518044,17.688590860433514,17.335464779145177,
2020ApJ._0543,KV19-543,2020ApJ...899..140W,203.279438722,-41.3273684674,,,,10995235000683880,PSF,16.660782341366794,16.14739532111036,15.957482100748646,15.978750276134729,
2020ApJ._0545,KV19-545,2020ApJ...899..140W,203.30254879,-41.5327316313,,,,10995233864024774,PSF,17.72374861346114,17.31303155740769,17.16890680405286,17.145967610159055,
2020ApJ._0546,KV19-546,2020ApJ...899..140W,203.317308332,-42.5514741334,,,,10995229358305301,SER,17.374722368646346,16.347503524011938,15.881107144880945,15.588705711815354,
2020ApJ._0549,KV19-549,2020ApJ...899..140W,203.339494732,-42.9155441683,,,,10995227135311891,SER,,16.809858914050775,,,
2020ApJ._0550,KV19-550,2020ApJ...899..140W,203.349748872,-42.2127484807,,,,10995230478177956,PSF,14.061258242266724,12.816693597305202,12.528307748961284,12.321475763623585,
2020ApJ._0551,KV19-551,2020ApJ...899..140W,203.366006855,-41.262191831,,,,10995235000687482,SER,18.24414371510564,17.44099269123499,17.173462731792903,17.00521541190147,
2020ApJ._0555,KV19-555,2020ApJ...899..140W,203.375055478,-41.720972179,,,,10995232730527046,SER,17.726099230041335,16.645710092415086,16.18281475108749,15.898788208681616,
2020ApJ._0558,KV19-558,2020ApJ...899..140W,203.400808775,-42.5377536876,,,,10995229359343866,SER,17.87713736983546,16.84802368006395,16.36908459625623,16.07947896375495,
2020ApJ._0561,KV19-561,2020ApJ...899..140W,203.437648755,-41.3464561726,,,,10995235000690361,PSF,18.022588669967575,17.392586954435558,17.162247915585702,17.094100086974862,
2020ApJ._0562,KV19-562,2020ApJ...899..140W,203.438128369,-42.8742629025,,,,10995228245754187,PSF,,17.0125626963082,,,
2020ApJ._0563,KV19-563,2020ApJ...899..140W,203.450212933,-42.5592394165,,,,10995229359345837,SER,16.389101175690527,15.370028721241017,14.875707935546949,14.61350258921548,
2020ApJ._0564,KV19-564,2020ApJ...899..140W,203.453473621,-42.5425288866,,,,10995229359354745,DUP,,,,,
2020ApJ._0567,KV19-567,2020ApJ...899..140W,203.462805468,-42.5407953868,,,,10995229359346318,SER,16.82221236539318,15.81027083769942,15.305701379269683,15.03664319007008,
2020ApJ._0569,KV19-569,2020ApJ...899..140W,203.478425385,-42.3625772059,,,,10995230478183112,PSF,18.768088693787014,18.266647537338137,18.071051010242268,18.069356221266084,
2020ApJ._0570,KV19-570,2020ApJ...899..140W,203.489004293,-42.3423841272,,,,10995230478183540,SER,18.135884733704735,17.150760592862547,16.7091090993568,16.437392138622165,
2020ApJ._0571,KV19-571,2020ApJ...899..140W,203.530710128,-41.4625033352,,,,10995233864034208,PSF,15.247265398371566,14.749942401313847,14.542090698818425,14.35124818174421,
2020ApJ._0573,KV19-573,2020ApJ...899..140W,203.537185491,-42.8665618748,,,,10995228245757512,PSF,,17.924917740415463,,,
2020ApJ._0576,KV19-576,2020ApJ...899..140W,203.599274475,-42.6712573298,,,,10995228245759506,SER,16.902778387395088,16.04980804112006,,15.41640656600769,
2020ApJ._0579,KV19-579,2020ApJ...899..140W,203.621234194,-42.4216785312,,,,10995229359352295,SER,17.702290510690027,16.740566948560186,16.30885594075723,16.046595136126378,
2020ApJ._0580,KV19-580,2020ApJ...899..140W,203.623760145,-42.833332533,,,,10995228245760298,PSF,16.32442322951885,15.666271755729532,,15.364833141490317,
2020ApJ._0582,KV19-582,2020ApJ...899..140W,203.637118095,-42.0801288542,,,,10995231603301530,PSF,13.826569702653671,13.346809371431984,13.082787674230534,12.973453568394312,
2020ApJ._0584,KV19-584,2020ApJ...899..140W,203.642774799,-41.616612821,,,,10995233865073707,PSF,17.970976199532288,16.890829966404134,16.562333311780506,16.42656579632068,
2020ApJ._0585,KV19-585,2020ApJ...899..140W,203.648815014,-42.4436094796,,,,10995229359353301,PSF,14.837857543945846,14.268711287956608,14.119538975747535,14.145962867755399,
2020ApJ._0586,KV19-586,2020ApJ...899..140W,203.649005684,-42.4435327588,,,,10995229359353311,PSF,14.75785613233591,14.217244211570044,14.126415823687184,14.066372400062932,
2020ApJ._0588,KV19-588,2020ApJ...899..140W,203.66302628,-42.8244506569,,,,10995228245761526,PSF,18.677651297832373,18.184684408354336,,17.979750707127522,
2020ApJ._0589,KV19-589,2020ApJ...899..140W,203.66649248,-41.5247760126,,,,10995233865074727,PSF,16.376637873852424,15.923459759217426,15.798920386538128,15.87023282839029,
2020ApJ._0590,KV19-590,2020ApJ...899..140W,203.666606535,-41.5248890075,,,,10995233865074735,PSF,16.675872199427356,16.08376853559615,15.963456931946826,15.860230597596422,
2020ApJ._0592,KV19-592,2020ApJ...899..140W,203.679404486,-41.6737161285,,,,10995232731574719,PSF,17.94450573204318,17.43708723384554,17.254535074674646,17.290925032417107,
2020ApJ._0596,KV19-596,2020ApJ...899..140W,203.724441042,-42.279588759,,,,10995230479227099,SER,17.88954324981568,17.425682047515117,17.34520282764512,17.188552547609945,
2020ApJ._0597,KV19-597,2020ApJ...899..140W,203.726104975,-42.0653683749,,,,10995231603305269,PSF,18.55865530323986,17.800342237017936,17.579908182548998,17.432261398603472,
2020ApJ._0598,KV19-598,2020ApJ...899..140W,203.735125348,-41.7165488748,,,,10995232732624377,DUP,,,,,
2020ApJ._0599,KV19-599,2020ApJ...899..140W,203.743463248,-42.8386606674,,,,10995228245764138,DEV,17.872113818422235,16.897519868110756,,16.169616655420967,
2020ApJ._0601,KV19-601,2020ApJ...899..140W,203.756570963,-42.6038371377,,,,10995229360392902,SER,16.61511623313933,15.573622886312851,,14.812688137843324,
2020ApJ._0606,KV19-606,2020ApJ...899..140W,203.835356134,-41.632652831,,,,10995232732615870,SER,17.983263127949794,16.99494069427029,16.58311827411295,16.29024802843528,
2020ApJ._0607,KV19-607,2020ApJ...899..140W,203.836844267,-41.7746536397,,,,10995232732615927,SER,16.907326186689417,15.893135721155558,15.452925443348771,15.203736136905874,
2020ApJ._0609,KV19-609,2020ApJ...899..140W,203.860470803,-42.5403671632,,,,10995229360396627,SER,16.816770922180044,15.943904857554472,,15.308011694370142,
2020ApJ._0611,KV19-611,2020ApJ...899..140W,204.028816603,-42.3309378561,,,,10995230480274890,PSF,18.483198942091423,17.792080736885058,,17.47867202474651,
2020ApJ._0612,KV19-612,2020ApJ...899..140W,204.031036022,-42.0910348809,,,,10995231604352945,PSF,17.90292227706848,16.924267801393075,16.61022237368312,16.477261808965523,
2020ApJ._0614,KV19-614,2020ApJ...899..140W,204.060585537,-42.4695163362,,,,10995229361440230,PSF,16.13033301104814,15.549736753092121,,15.343053996158044,
2020ApJ._0629,KV19-629,2020ApJ...899..140W,204.383939728,-42.4897557631,,,,10995229362487672,SER,18.602379362268987,17.6414070418206,,,
2020ApJ._0633,T17-1002,2020ApJ...899..140W,200.909654,-42.773053,,,,10995228237367843,REX,18.698733394763117,18.010432441911398,,,
2020ApJ._0637,T17-1110,2020ApJ...899..140W,201.075206,-42.816957,,,,10995228238414162,REX,18.77071737498028,18.097699207093196,,,
2020ApJ._0642,T17-1207,2020ApJ...899..140W,201.170003,-42.683779,,,,10995228238415697,REX,19.080406070992602,,17.78015905428468,,
2020ApJ._0644,T17-1243,2020ApJ...899..140W,201.200123,-43.137294,,,,10995226022773364,PSF,18.890728570340826,18.149019251319434,,,
2020ApJ._0646,T17-1264,2020ApJ...899..140W,201.214461,-43.203099,,,,10995226022773511,PSF,18.816728274342502,18.161149654414196,,,
2020ApJ._0647,T17-1284,2020ApJ...899..140W,201.226439,-42.890201,,,,10995227129021235,PSF,17.64082974981004,16.87324303199503,,,
2020ApJ._0650,T17-1314,2020ApJ...899..140W,201.239568,-42.989816,,,,10995227129021455,PSF,19.101825663359932,18.44430497023329,,,
2020ApJ._0651,T17-1322,2020ApJ...899..140W,201.242499,-42.936123,,,,10995227129021497,PSF,18.116800143157462,17.35500801309304,,,
2020ApJ._0652,T17-1347,2020ApJ...899..140W,201.254756,-42.947666,,,,10995227129021723,PSF,19.149169214397194,18.398490307900637,,,
2020ApJ._0653,T17-1358,2020ApJ...899..140W,201.257506,-43.15708,,,,10995226023821991,PSF,18.362958809033035,17.72862044993041,,,
2020ApJ._0654,T17-1375,2020ApJ...899..140W,201.263984,-42.846132,,,,10995228238417384,PSF,,18.22157799883515,,,
2020ApJ._0655,T17-1386,2020ApJ...899..140W,201.269934,-43.160808,,,,10995226023822173,PSF,18.96075200298451,18.281766595806577,,,
2020ApJ._0656,T17-1388,2020ApJ...899..140W,201.270881,-42.954239,,,,10995227129022012,PSF,17.81806124433066,17.02697065776017,,,
2020ApJ._0658,T17-1400,2020ApJ...899..140W,201.275932,-43.253251,,,,10995226023822262,PSF,19.03793588132008,18.31939684420071,,,
2020ApJ._0659,T17-1430,2020ApJ...899..140W,201.292744,-42.892504,,,,10995227129022378,PSF,18.243714007095644,17.48258129887732,,,
2020ApJ._0660,T17-1432,2020ApJ...899..140W,201.293668,-42.747977,,,,10995228238417908,REX,18.190692671781605,17.440605603904228,,,
2020ApJ._0661,T17-1447,2020ApJ...899..140W,201.30081,-43.276086,,,,10995226023822666,PSF,19.232461297626507,18.636122140838282,,,
2020ApJ._0662,T17-1455,2020ApJ...899..140W,201.303631,-43.133121,,,,10995226023822705,PSF,18.58963127800429,17.818782870133663,,,
2020ApJ._0664,T17-1596,2020ApJ...899..140W,201.376623,-43.197138,,,,10995226023823768,PSF,18.9898841276039,18.216844969604775,,,
2020ApJ._0665,T17-1611,2020ApJ...899..140W,201.382221,-43.322982,,,,10995226023823858,REX,18.941068902729953,18.258828564336312,,,
2020ApJ._0666,T17-1616,2020ApJ...899..140W,201.386606,-43.117305,,,,10995227129023952,PSF,19.122665989932923,18.39542208514781,,,
2020ApJ._0667,T17-1639,2020ApJ...899..140W,201.395821,-42.601374,,,,10995229353051810,REX,18.94685582667131,18.134996139683206,17.797083788583365,,
2020ApJ._0668,T17-1664,2020ApJ...899..140W,201.407701,-42.94112,,,,10995227129024269,PSF,19.28801260054691,18.4816360283369,,,
2020ApJ._0669,T17-1682,2020ApJ...899..140W,201.415494,-42.933094,,,,10995227129024323,PSF,17.97561771033437,17.304636193613128,,,
2020ApJ._0671,T17-1719,2020ApJ...899..140W,201.430767,-43.123036,,,,10995227129024534,PSF,18.48360794704073,17.800223338327406,,,
2020ApJ._0672,T17-1773,2020ApJ...899..140W,201.457002,-42.913691,,,,10995227129024968,PSF,18.293572117337803,17.639998538594114,,,
2020ApJ._0673,T17-1780,2020ApJ...899..140W,201.458071,-42.869243,,,,10995228239463375,PSF,19.031871545480627,18.385388482720632,,,
2020ApJ._0674,T17-1805,2020ApJ...899..140W,201.469692,-43.096254,,,,10995227129025189,PSF,18.22109432880072,17.529312581403357,,,
2020ApJ._0675,T17-1814,2020ApJ...899..140W,201.473123,-42.985426,,,,10995227129025255,PSF,18.51472306159035,17.797970019386145,,,
2020ApJ._0677,T17-1899,2020ApJ...899..140W,201.511786,-42.949167,,,,10995227130069819,PSF,18.951179676210415,18.095317726328965,,,
2020ApJ._0678,T17-1920,2020ApJ...899..140W,201.522473,-42.942327,,,,10995227130069994,PSF,17.48270343032246,16.842382694877585,,,
2020ApJ._0679,T17-1940,2020ApJ...899..140W,201.532144,-42.866721,,,,10995228239464735,PSF,18.673024964528526,18.041369696727376,,,
2020ApJ._0680,T17-1957,2020ApJ...899..140W,201.544021,-42.895178,,,,10995227130070311,PSF,18.804310365220896,18.04641282719517,,,
2020ApJ._0681,T17-1973,2020ApJ...899..140W,201.563543,-42.808167,,,,10995228239465267,PSF,18.602123994242547,17.724862982559458,,,
2020ApJ._0682,T17-1974,2020ApJ...899..140W,201.56608,-42.916914,,,,10995227130070521,PSF,18.307276144424936,17.750650731532623,,,
2020ApJ._0683,T17-1989,2020ApJ...899..140W,201.581834,-43.055186,,,,10995227130070664,PSF,19.149008307550094,18.429215766223013,,,
2020ApJ._0684,T17-2013,2020ApJ...899..140W,201.599019,-42.900293,,,,10995227130070810,PSF,18.771658950095173,18.054723630387087,,,
2020ApJ._0685,T17-2018,2020ApJ...899..140W,201.600676,-42.783526,,,,10995228239465948,PSF,18.82627691584848,18.16679833970941,,,
2020ApJ._0686,T17-2064,2020ApJ...899..140W,201.660367,-42.762706,,,,10995228239466965,REX,18.847273568408298,18.221339808091003,,,
2020ApJ._0689,T17-2133,2020ApJ...899..140W,201.764179,-42.454757,,,,10995229354100811,REX,18.726609754312555,17.904921261180313,,,
2021MNRA_0001,,2021MNRAS.504.3580S,54.725053,-35.55917,19.28,18.28,139.0,10995261784466848,PSF,18.716189261276767,18.136905751086744,17.84829383467647,17.680731690354015,
2021MNRA_0002,,2021MNRAS.504.3580S,54.521031,-35.402635,19.37,18.59,43.6,10995261784459037,PSF,19.208086070655938,18.54193355750772,18.24191883782134,18.0652507374175,
2021MNRA_0003,,2021MNRAS.504.3580S,54.899671,-35.473493,19.74,19.16,43.9,10995261785509642,REX,19.428473559593773,18.770868460740935,18.478115561961843,18.301810628045562,
2021MNRA_0004,,2021MNRAS.504.3580S,54.526217,-35.482959,19.86,19.14,37.5,10995261784459302,REX,19.529246122154937,18.858093401972642,18.54933468306463,18.35883850094017,
2021MNRA_0005,,2021MNRAS.504.3580S,54.526217,-35.482959,19.86,19.14,37.5,10995261784459302,REX,19.529246122154937,18.858093401972642,18.54933468306463,18.35883850094017,
2021MNRA_0006,,2021MNRAS.504.3580S,54.26342,-35.634596,19.96,19.19,35.0,10995260553436487,REX,19.693685897533474,18.95717125429404,18.613112717663597,18.389688814762575,
2021MNRA_0007,,2021MNRAS.504.3580S,54.543115,-35.40161,20.01,19.26,15.3,10995261784460059,PSF,19.919935161903428,19.244855293729092,18.95376981559259,18.78408003259174,
2021MNRA_0008,,2021MNRAS.504.3580S,54.968865,-35.073333,20.02,19.45,38.0,10995264254907780,SER,19.65172198577308,19.03608900746824,18.7937808818816,18.653713644823824,
2021MNRA_0009,,2021MNRAS.504.3580S,54.598855,-35.230413,20.14,19.56,18.3,10995263017591044,PSF,20.071795704575486,19.518405001116292,19.31826347544655,19.217838357807036,
2021MNRA_0010,,2021MNRAS.504.3580S,54.431452,-35.380941,20.2,19.6,25.5,10995261783417408,REX,20.05183109228284,19.453546236408982,19.216198037282332,19.08245875452867,
2021MNRA_0011,,2021MNRAS.504.3580S,54.674734,-35.553631,20.22,19.5,21.8,10995261784464667,PSF,20.07532521638066,19.37466400901577,19.050314708813097,18.839708946172795,
2021MNRA_0012,,2021MNRAS.504.3580S,54.115401,-35.237195,20.23,19.33,31.8,10995263016534913,REX,20.031165023754923,19.18952518422762,18.803980397702425,18.534704009697876,
2021MNRA_0013,,2021MNRAS.504.3580S,54.835463,-35.320612,20.3,19.68,38.1,10995263018636026,REX,20.03028926070218,19.305369064882296,18.963483921678794,18.75365869714167,
2021MNRA_0014,,2021MNRAS.504.3580S,54.835463,-35.320612,20.3,19.68,38.1,10995263018636026,REX,20.03028926070218,19.305369064882296,18.963483921678794,18.75365869714167,
2021MNRA_0015,,2021MNRAS.504.3580S,54.620751,-35.382228,20.35,19.7,10.8,10995261784462698,PSF,20.24738415897243,19.532416033243827,19.208928319141933,19.006983510045675,
2021MNRA_0016,,2021MNRAS.504.3580S,54.527072,-35.384341,20.38,19.8,23.8,10995261784459334,DEV,20.218332582209687,19.59830206405367,19.35190880482143,19.209229741045352,
2021MNRA_0017,,2021MNRAS.504.3580S,54.092647,-35.609463,20.4,19.85,38.8,10995261782367062,REX,20.205264618560555,19.660340465500326,19.45031996595881,19.352047481541664,
2021MNRA_0018,,2021MNRAS.504.3580S,54.353505,-35.602685,20.44,19.79,35.1,10995261783414433,PSF,20.21644747750986,19.596379039495293,19.361230970210425,19.241582452210128,
2021MNRA_0019,,2021MNRAS.504.3580S,54.544727,-35.429441,20.45,19.43,30.6,10995261784460122,PSF,20.27929271379852,19.4708263186225,19.0939301984489,18.800611976739205,
2021MNRA_0020,,2021MNRAS.504.3580S,54.364827,-35.503483,20.47,19.82,19.5,10995261783414836,PSF,20.344937201820667,19.70091899854207,19.442253989292407,19.320802775476487,
2021MNRA_0021,,2021MNRAS.504.3580S,54.57831,-35.530892,20.48,19.74,57.6,10995261784461388,DEV,17.886412230447977,17.30376307038137,16.97418028678228,16.765113545696174,
2021MNRA_0022,,2021MNRAS.504.3580S,55.103749,-35.110315,20.52,20.11,38.5,10995264254913059,REX,20.32092703529909,19.73111632680613,19.50663806546833,19.383364254588173,
2021MNRA_0023,,2021MNRAS.504.3580S,54.618164,-35.427308,20.52,19.78,24.7,10995261784462598,PSF,20.409456112805877,19.734928899836284,19.432498664448058,19.250132409647513,
2021MNRA_0024,,2021MNRAS.504.3580S,54.569415,-35.339606,20.55,19.85,32.0,10995263017589788,REX,20.322702691124825,19.711514144248287,19.4516238823876,19.316714676690044,
2021MNRA_0025,,2021MNRAS.504.3580S,54.569415,-35.339606,20.55,19.85,32.0,10995263017589788,REX,20.322702691124825,19.711514144248287,19.4516238823876,19.316714676690044,
2021MNRA_0026,,2021MNRAS.504.3580S,54.238543,-35.499156,20.59,19.82,23.5,10995261783410633,PSF,20.58434176333028,19.79523296848025,19.427941923660253,19.17495743876438,
2021MNRA_0027,,2021MNRAS.504.3580S,54.606425,-35.628494,20.59,19.8,27.6,10995260554486153,PSF,20.406443709619776,19.729368623019393,19.43998805722547,19.288792659280375,
2021MNRA_0028,,2021MNRAS.504.3580S,54.93133,-35.449814,20.6,20.09,45.6,10995261785510683,REX,20.29684404797193,19.769451127694644,19.561288744005523,19.457509875796294,
2021MNRA_0029,,2021MNRAS.504.3580S,54.65351,-35.46927,20.61,20.09,32.9,10995261784463855,SER,20.062849535294042,19.474843690686814,19.25140380676681,19.168137590908145,
2021MNRA_0030,,2021MNRAS.504.3580S,54.823645,-35.425023,20.64,19.9,23.6,10995261785507021,PSF,20.517927972527485,19.785132541115434,19.43086095240281,19.193631050056133,
2021MNRA_0031,,2021MNRAS.504.3580S,54.894799,-35.89562,20.65,20.04,32.7,10995259330790744,PSF,20.487602046006074,19.91066630506809,19.69159741075863,19.60331691698208,
2021MNRA_0032,,2021MNRAS.504.3580S,54.052844,-35.319838,20.66,20.36,15.2,10995263015493403,PSF,20.569726516483513,20.25369139988199,20.179438602603707,20.163442083125375,
2021MNRA_0033,,2021MNRAS.504.3580S,54.743685,-35.441122,20.68,20.12,34.4,10995261784467661,REX,20.475611653123494,19.944873856952654,19.735170140410556,19.62554360051467,
2021MNRA_0034,,2021MNRAS.504.3580S,54.734115,-35.413574,20.7,20.03,35.4,10995261784467243,REX,20.536833656707067,19.91798687529435,19.67756280845702,19.56071055125919,
2021MNRA_0035,,2021MNRAS.504.3580S,54.568721,-35.438747,20.71,20.05,28.6,10995261784461052,PSF,20.557733415857268,20.019118875144333,19.838361971311485,19.733892838511252,
2021MNRA_0036,,2021MNRAS.504.3580S,55.39926,-35.91603,20.75,20.01,22.4,10995259331846479,PSF,20.64391326741392,19.992024988079685,19.73862901739591,19.6135266987841,
2021MNRA_0037,,2021MNRAS.504.3580S,54.640912,-35.432516,20.78,20.02,14.6,10995261784463375,PSF,20.664673227897126,19.984307479657385,19.698650060134327,19.521186283727864,
2021MNRA_0038,,2021MNRAS.504.3580S,54.573263,-35.550703,20.81,20.05,28.6,10995261784461210,PSF,20.66061213562051,20.083424579050977,19.85995732622897,19.761937969987677,
2021MNRA_0039,,2021MNRAS.504.3580S,54.14294,-35.325717,20.83,20.14,30.2,10995263016535914,PSF,20.618848784610538,20.03644021470419,19.79302033315241,19.686045234354868,
2021MNRA_0040,,2021MNRAS.504.3580S,54.627815,-35.462859,20.84,20.21,20.4,10995261784462920,PSF,20.837414346451414,20.085070185957242,19.780982700369826,19.579448613462134,
2021MNRA_0041,,2021MNRAS.504.3580S,54.431168,-35.252783,20.85,20.09,23.1,10995263017584104,PSF,20.74285361598196,20.0564498958347,19.73271218466197,19.552765307664618,
2021MNRA_0042,,2021MNRAS.504.3580S,54.215157,-35.510822,20.85,20.28,13.6,10995261783409933,SER,20.466850703321406,19.84813757952767,19.603139721369438,19.48720436341062,
2021MNRA_0043,,2021MNRAS.504.3580S,54.604297,-35.490347,20.85,20.28,20.7,10995261784462190,PSF,20.729870592574763,20.12869545200397,19.90285821375144,19.782548929594135,
2021MNRA_0044,,2021MNRAS.504.3580S,54.437788,-35.483727,20.86,20.13,25.4,10995261783417678,PSF,20.69033537596034,20.02689831474534,19.74399283781134,19.575952101576156,
2021MNRA_0045,,2021MNRAS.504.3580S,54.697537,-35.620427,20.87,20.1,32.5,10995261784465629,PSF,20.711494755183498,19.96871300121795,19.63796589557266,19.39561925409903,
2021MNRA_0046,,2021MNRAS.504.3580S,54.582521,-35.394203,20.88,20.29,23.6,10995261784461541,PSF,20.779147875593065,20.22548447165199,20.000592104801274,19.902951542216808,
2021MNRA_0047,,2021MNRAS.504.3580S,54.904812,-35.256016,20.88,20.17,31.1,10995263018638434,PSF,20.725139063023516,20.082707862783565,19.824364725260878,19.676239706301075,
2021MNRA_0048,,2021MNRAS.504.3580S,55.783798,-35.39531,20.91,20.37,17.2,10995261788654052,SER,20.68185403614539,20.12490381164746,19.907499295406353,19.79881358625705,
2021MNRA_0049,,2021MNRAS.504.3580S,55.095404,-35.564023,20.95,20.42,20.0,10995261785516779,PSF,20.832275579387424,20.315299132233665,20.118413193948058,20.046200961313794,
2021MNRA_0050,,2021MNRAS.504.3580S,54.367516,-35.356308,20.95,20.44,22.0,10995263016544130,PSF,20.889325100315265,20.33116173017624,20.11765800863116,20.02275008367399,
2021MNRA_0051,,2021MNRAS.504.3580S,54.367516,-35.356308,20.95,20.44,22.0,10995263016544130,PSF,20.889325100315265,20.33116173017624,20.11765800863116,20.02275008367399,
2021MNRA_0052,,2021MNRAS.504.3580S,54.606882,-35.488874,20.95,20.16,13.2,10995261784462269,PSF,20.832799561951624,20.014298975274418,19.65644316981408,19.377507393068573,
2021MNRA_0053,,2021MNRAS.504.3580S,54.549848,-35.665842,20.96,20.09,16.8,10995260554484302,PSF,20.785665420789105,20.01792742877896,19.66210569496942,19.418928774828693,
2021MNRA_0054,,2021MNRAS.504.3580S,55.082829,-35.258211,20.97,20.33,14.5,10995263019682812,PSF,20.87246986692319,20.172764643369888,19.857443239023603,19.68381646635539,
2021MNRA_0055,,2021MNRAS.504.3580S,55.373052,-35.330132,20.98,20.38,22.7,10995263020730640,PSF,20.818557363560405,20.234569016516478,20.018918994629136,19.926667807468203,
2021MNRA_0056,,2021MNRAS.504.3580S,54.727884,-35.495572,20.98,20.39,16.3,10995261784466961,PSF,20.888293518901957,20.271028834600678,20.03633815745051,19.916439706502832,
2021MNRA_0057,,2021MNRAS.504.3580S,54.769073,-35.259737,21.0,20.34,13.3,10995263018633858,PSF,20.905739569990537,20.207554219394726,19.889812409396278,19.69452692549652,
2021MNRA_0058,,2021MNRAS.504.3580S,55.386915,-35.193609,21.01,19.95,43.3,10995263020731143,SER,20.380308510213084,19.256666495739967,18.847752237340163,18.538199227315598,
2021MNRA_0059,,2021MNRAS.504.3580S,55.089194,-35.407639,21.03,20.45,32.5,10995261785516554,REX,20.755109077503075,20.224310060197787,20.010984727365585,19.904485661117278,
2021MNRA_0060,,2021MNRAS.504.3580S,54.446503,-35.382603,21.07,20.57,10.0,10995261783418049,PSF,21.03300053261908,20.450333775124957,20.23819220756997,20.13153824578815,
2021MNRA_0061,,2021MNRAS.504.3580S,54.739118,-35.413979,21.08,20.4,16.1,10995261784467461,PSF,21.006714720454287,20.30930821327691,20.011930505843225,19.823741678462497,
