source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,astrometric_matched_transits,astrometric_params_solved,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,non_single_star,radial_velocity,radial_velocity_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_variable_flag,ra_error,dec_error,dist_arcsec,object_id
6087916000907510912,200.14148759338119,-45.0825702696516,17.117050170898438,17.151567459106445,15.926952362060547,,,,,,,26.995737075805664,17266.162109375,,196,20,23,25,3,8.600000001024455e-05,0.9980869889259338,0,,,67.27043914794922,115.85821533203125,227.92626953125,1.9621779918670654,N,3.1276540756225586,2.639831066131592,0.014056073606440202,2020ApJ...899..140W_0138
6136805957230485632,200.14927213362824,-42.74993302048093,18.025972366333008,18.091815948486328,16.903688430786133,-1.101212732549675,0.4339120090007782,-0.1477264572220132,0.37216898798942566,-2.9004396942818103,0.3360700011253357,3.020948886871338,110.33380889892578,3.08371901512146,209,27,27,27,95,2.5999999706982635e-05,0.9999650120735168,0,,,443.1964416503906,45.66681671142578,79.64017486572266,1.8659299612045288,N,0.36254099011421204,0.30153998732566833,0.0028718083841303655,2020ApJ...899..140W_0139
6088005885983092864,200.17198316991022,-44.70467722615449,16.868911743164062,16.788740158081055,15.74793815612793,,,,,,,8.392070770263672,2454.673583984375,,167,23,21,22,3,1.2999999853491317e-05,0.9950299859046936,0,,,97.72455596923828,135.41009521484375,232.72378540039062,1.9627530574798584,N,0.9788179993629456,0.9232720136642456,0.00609049823060277,2020ApJ...899..140W_0140
6087964963533565056,200.18575566447515,-44.936698577424245,18.15024757385254,18.46921157836914,17.07744026184082,0.60975088273969,0.2900789976119995,-3.8586385364370637,0.28197699785232544,-1.2352997795817104,0.2376279979944229,1.5410449504852295,21.813861846923828,1.8989770412445068,196,27,27,23,95,0.0,0.9999939799308777,0,,,340.75732421875,53.77943801879883,51.12958908081055,1.6712759733200073,N,0.27912598848342896,0.1927489936351776,0.003744754731373921,2020ApJ...899..140W_0141
6137892480875931520,200.18673574675725,-41.017393323709236,19.731578826904297,18.241880416870117,16.67890167236328,,,,,,,7.929500102996826,34.17234802246094,,275,28,28,30,3,1.0,0.0,0,,,93.42742156982422,67.15518188476562,58.03194808959961,9.862857818603516,N,0.9679890275001526,0.7975000143051147,0.001626714216022785,2020ApJ...899..140W_0142
6087992657483817984,200.1938722709126,-44.81449784705252,20.228374481201172,18.40764617919922,16.86481475830078,,,,,,,16.608821868896484,43.945411682128906,,143,7,7,17,3,1.0,0.0,0,,,29.61423110961914,24.629606246948242,36.617767333984375,13.20409870147705,N,3.4447479248046875,2.0059359073638916,0.006316617320051054,2020ApJ...899..140W_0143
6137892515235674240,200.1992354624414,-41.006846769874834,19.228670120239258,18.003129959106445,16.43798828125,-0.0941536892818001,0.782908022403717,0.9019927141326682,0.6701200008392334,2.4158595340180167,0.7446359992027283,4.76426887512207,27.737539291381836,2.06862211227417,231,25,25,27,95,1.0,0.0,0,,,41.40855026245117,65.67340850830078,94.93766784667969,7.743795871734619,N,0.5960969924926758,0.6002020239830017,0.001211394362914465,2020ApJ...899..140W_0144
6088296638089440640,200.20266774314325,-43.67922595113676,15.272904396057129,15.098557472229004,13.873270988464355,1.4726413196960817,0.13920100033283234,-6.425542564013743,0.08668400347232819,4.483204678907141,0.11130999773740768,0.47252899408340454,24.104141235351562,2.2770400047302246,127,19,18,15,95,5.2999999752501026e-05,0.9998250007629395,0,,,615.3814086914062,148.9232177734375,204.24459838867188,2.3793399333953857,N,0.11260499805212021,0.07397700101137161,0.010829764657290084,2020ApJ...899..140W_0145
6137129144928562816,200.20529483234154,-41.32846366510779,16.783313751220703,16.875335693359375,15.864724159240723,0.8424896769558161,0.24751299619674683,-1.3070027677999998,0.22944100201129913,-0.9633771360124264,0.2870419919490814,1.6367019414901733,114.4278335571289,2.6434810161590576,176,25,25,25,95,3.000000106112566e-06,0.9998109936714172,0,,,689.6612548828125,118.05790710449219,141.91783142089844,1.647236943244934,N,0.18940599262714386,0.20615899562835693,0.0026952015877970215,2020ApJ...899..140W_0146
6088201564693169024,200.2078764128934,-44.42943611321366,19.548202514648438,17.775144577026367,16.302371978759766,,,,,,,8.514245986938477,64.70503997802734,,180,25,25,22,3,1.0,0.0,0,,,55.57408142089844,61.742897033691406,80.63340759277344,12.07923698425293,N,1.1275490522384644,1.046947956085205,0.001284398126201353,2020ApJ...899..140W_0147
6087992691842474368,200.21223322172622,-44.798904058179076,19.918916702270508,18.542205810546875,16.96485137939453,,,,,,,7.775872230529785,20.056339263916016,,155,22,21,18,3,1.0,0.0,0,,,86.65387725830078,21.208202362060547,34.491878509521484,8.972203254699707,N,1.7017459869384766,1.2239240407943726,0.004861030456591648,2020ApJ...899..140W_0148
6088230426874445952,200.22337477824445,-43.99992181782016,17.491016387939453,17.82948112487793,16.301916122436523,,,,,,,8.003113746643066,1135.7548828125,,259,33,32,30,3,1.9999999949504854e-06,0.9957540035247803,0,,,248.88970947265625,147.95730590820312,194.52536010742188,1.7894840240478516,N,0.7585160136222839,0.7320860028266907,0.01699083266566453,2020ApJ...899..140W_0149
6137889010542329216,200.22825739213997,-41.089238067722924,19.759675979614258,18.537952423095703,16.931644439697266,,,,,,,8.15292739868164,33.427364349365234,,215,21,21,23,3,1.0,0.0,0,,,104.05287170410156,20.12674331665039,31.311418533325195,7.928479194641113,N,1.0115879774093628,0.9442399740219116,0.002113444481455195,2020ApJ...899..140W_0150
6136741154760407296,200.24322512997375,-42.9877861048241,18.667911529541016,18.18956756591797,17.221519470214844,,,,,,,2.9993879795074463,37.908935546875,,139,2,2,16,3,9.000000136438757e-05,0.9946320056915283,0,,,219.25474548339844,43.5989875793457,42.204193115234375,2.7217280864715576,N,0.5940290093421936,1.75845205783844,0.018549103109906876,2020ApJ...899..140W_0151
6136741154764037376,200.24349601616262,-42.987759654243135,18.441347122192383,18.224056243896484,17.2872314453125,0.541149201613306,0.803725004196167,-7.230408848927745,0.7173449993133545,-7.260654033658649,0.9113379716873169,5.717848777770996,227.58470153808594,5.528840065002441,213,27,26,27,95,0.9999970197677612,0.0,0,,,200.61358642578125,37.50423049926758,53.906494140625,2.104494094848633,N,0.5900909900665283,0.7727429866790771,0.008274437859714495,2020ApJ...899..140W_0152
6087992004647704832,200.24537000303116,-44.81014779835678,19.4199161529541,17.732683181762695,16.135831832885742,,,,,,,6.555655002593994,28.729846954345703,,208,25,25,23,3,1.0,0.0,0,,,102.2311019897461,89.78633880615234,223.4306182861328,12.097084045410156,N,1.00826096534729,0.8180959820747375,0.005341043868879286,2020ApJ...899..140W_0153
6088006779336292224,200.26073450024654,-44.62466010239061,17.708078384399414,17.66682243347168,16.473430633544922,-1.451395561284384,0.6746960282325745,-3.110264121803645,0.4896639883518219,-4.601830783197887,0.5151749849319458,2.904750108718872,103.84249114990234,3.453990936279297,195,23,23,22,95,0.00025499999173916876,0.9997280240058899,0,,,207.47320556640625,122.29180908203125,178.96592712402344,2.0657219886779785,N,0.5234689712524414,0.364206999540329,0.0019831810900555065,2020ApJ...899..140W_0154
6137887876670940544,200.26198530250616,-41.156299029296655,18.399391174316406,18.366086959838867,17.35556983947754,-0.0326158546394808,0.4336380064487457,-7.779522052111577,0.3993400037288666,0.5227855074351097,0.39513999223709106,2.5779619216918945,40.193241119384766,2.318887948989868,244,28,28,27,31,0.0008849999867379665,0.9990220069885254,0,,,267.0179748535156,27.956298828125,44.34246826171875,1.848688006401062,N,0.33182400465011597,0.33746498823165894,0.009624046116934074,2020ApJ...899..140W_0155
6088201942650310912,200.2633678817862,-44.365859090567966,19.175796508789062,17.664270401000977,16.808935165405273,,,,,,,10.354405403137207,188.5202178955078,,219,29,27,25,3,0.9281370043754578,0.0,0,,,50.54880142211914,65.47575378417969,89.49549865722656,6.641506195068359,N,1.3106130361557007,1.0565769672393799,0.005006234387171682,2020ApJ...899..140W_0156
6088230220715090688,200.2692634989257,-44.0156284592693,18.01732063293457,18.08512306213379,17.051923751831055,-4.098667954160833,0.6409010291099548,-2.594785339670649,0.6379389762878418,-5.287474046003285,0.6105419993400574,5.056636810302734,332.3838806152344,6.861448764801025,195,32,30,28,95,7.400000322377309e-05,0.9999179840087891,0,,,457.65924072265625,53.42755126953125,132.8197784423828,1.705482006072998,N,0.5287219882011414,0.5083000063896179,0.004467234880313702,2020ApJ...899..140W_0157
6087915244992086016,200.27469743878353,-45.10030664349354,16.39417839050293,16.34396743774414,15.384417533874512,0.7604903314573058,0.19211800396442413,-6.21052204879584,0.20622999966144562,-2.78687462199789,0.16655999422073364,1.3580830097198486,94.0156021118164,3.9997589588165283,225,29,29,25,31,9.999999974752427e-07,0.9999129772186279,0,,,600.9052124023438,322.4713134765625,316.6578674316406,1.8264280557632446,N,0.18482600152492523,0.13230000436306,0.007959353639466265,2020ApJ...899..140W_0158
6136736962872300032,200.29208869609772,-43.06301183404779,16.246540069580078,15.938287734985352,14.739276885986328,1.6743537206018264,0.6934059858322144,-24.186710286289973,0.7293040156364441,0.8434321951274732,0.6666309833526611,6.406650066375732,3479.056884765625,7.851698875427246,219,32,31,33,95,0.0,1.0,0,,,337.1932067871094,27.96113395690918,75.03933715820312,2.6503260135650635,N,0.5852429866790771,0.5580949783325195,0.019379721941736653,2020ApJ...899..140W_0159
6136342203844899456,200.3049291299092,-43.3911550924005,18.324682235717773,18.115251541137695,17.13256072998047,0.9487418209732027,0.5352039933204651,-3.0155786405995944,0.4739390015602112,-5.1875769564251595,0.5116779804229736,3.375,113.82284545898438,3.789318084716797,163,27,28,22,95,0.023429999127984047,0.9765689969062805,0,,,448.2917175292969,83.90430450439453,121.5445327758789,2.1415131092071533,N,0.42444300651550293,0.4324040114879608,0.012949721447190908,2020ApJ...899..140W_0160
6088205516056221184,200.30977787443885,-44.30880521776471,16.894752502441406,16.802766799926758,15.709739685058594,,,,,,,6.479601860046387,1688.6375732421875,,165,28,24,23,3,0.0010339999571442604,0.996953010559082,0,,,682.9317016601562,54.95328140258789,100.225830078125,2.043107032775879,N,0.7564679980278015,0.8059179782867432,0.0044998735978575705,2020ApJ...899..140W_0161
6137081144374027008,200.3378375829223,-41.80457795162697,19.300710678100586,18.462648391723633,17.039308547973633,-0.2206669422837056,0.7681289911270142,-0.7309298583365648,0.8716149926185608,-0.3262939541505989,0.7704629898071289,4.536674976348877,21.808685302734375,1.8183690309524536,196,21,22,24,95,1.0,0.0,0,,,53.46626281738281,50.70602798461914,63.559261322021484,4.9481401443481445,N,0.6749129891395569,0.6203219890594482,0.00025083510275344814,2020ApJ...899..140W_0162
6088212972126383104,200.34161960827268,-44.17809699355618,18.72782325744629,18.518869400024414,17.758935928344727,0.0351125613327362,0.4341740012168884,-4.820992358933213,0.533748984336853,-0.2553924285276321,0.3950450122356415,2.744680881500244,27.947513580322266,1.55794095993042,221,32,32,26,95,0.00042699999175965786,0.9986370205879211,0,,,289.0312805175781,43.03449630737305,58.07925796508789,1.9065910577774048,N,0.4483470022678375,0.3255139887332916,0.5043130876232639,2020ApJ...899..140W_0163
6137013936725748608,200.34219233286103,-42.16426744865604,19.556745529174805,17.87062644958496,16.2879695892334,,,,,,,8.781274795532227,43.887699127197266,,177,19,19,21,3,1.0,0.0,0,,,100.17410278320312,79.75447845458984,114.43486785888672,11.972219467163086,N,1.1720579862594604,1.08684504032135,0.006414332923258445,2020ApJ...899..140W_0164
6137008473527333376,200.38269379524098,-42.314232492730056,19.66162109375,17.696443557739258,16.169166564941406,,,,,,,10.125626564025879,51.41544723510742,,153,15,17,19,3,1.0,0.0,0,,,47.83237838745117,74.0796890258789,163.6582489013672,14.931502342224121,N,1.5294909477233887,1.401921033859253,0.0029995814209225636,2020ApJ...899..140W_0165
6137028333456725248,200.3950761346322,-42.01743554060238,18.510231018066406,18.353267669677734,17.312679290771484,7.486690994345194,0.8606150150299072,-6.828418092348393,0.8746799826622009,2.516758371865082,0.7728970050811768,5.585928916931152,171.21067810058594,4.164229869842529,154,21,22,24,95,1.9999999949504854e-06,0.9999600052833557,0,,,167.60386657714844,78.59608459472656,102.43905639648438,2.1063549518585205,N,0.6920160055160522,0.6825090050697327,0.011686545583866413,2020ApJ...899..140W_0166
6137105367990151680,200.39782981565622,-41.71229976438245,19.77659034729004,17.935932159423828,16.52023696899414,0.2606837309975049,1.0310920476913452,-0.6187748461074707,1.0082420110702515,0.9387766159392826,1.1194759607315063,5.197857856750488,13.927807807922363,1.5052939653396606,184,17,15,21,95,1.0,0.0,0,,,120.15109252929688,33.04447555541992,98.42789459228516,12.39922046661377,N,0.753849983215332,0.7971670031547546,0.0017992392461222504,2020ApJ...899..140W_0167
6088673461333821952,200.40672055487462,-43.56392191516436,16.801067352294922,16.824670791625977,15.788784980773926,0.6615396306567363,0.09504800289869308,3.74575000894834,0.09464900195598602,-9.510234843907753,0.09007900208234787,0.5134900212287903,8.85074234008789,1.385342001914978,236,34,33,26,31,7.200000254670158e-05,0.9999279975891113,0,,,940.2059326171875,33.026222229003906,32.52055358886719,1.7789839506149292,N,0.08140899986028671,0.07810699939727783,0.004422627333869037,2020ApJ...899..140W_0168
6136719611208022016,200.407080093137,-43.21978714855768,19.43193817138672,17.782960891723633,16.205482482910156,-2.091383026863432,1.0298880338668823,0.2520846385668458,0.9066169857978821,-0.5563927521530172,0.8263289928436279,5.884940147399902,28.09701919555664,1.9703609943389893,204,29,30,23,95,1.0,0.0,0,,,82.00120544433594,80.2467041015625,105.10143280029297,11.53030014038086,N,0.8667309880256653,0.7213199734687805,0.004626379130121144,2020ApJ...899..140W_0169
6136815852836384896,200.40781144974324,-42.506222687908014,15.909085273742676,15.982489585876465,14.925763130187988,,,,,,,5.592191219329834,2807.654296875,,191,27,26,26,3,1.9999999494757503e-05,0.9981060028076172,0,,,512.1453247070312,276.6721496582031,635.6319580078125,1.71902596950531,N,0.6217949986457825,0.5565909743309021,0.019696432708519025,2020ApJ...899..140W_0170
6087935173636351360,200.41807898608917,-45.090602815223185,17.36104965209961,17.66960334777832,16.295150756835938,1.1450786050527633,0.3853769898414612,-1.3728558488606428,0.4144839942455292,1.3922551440354245,0.45570701360702515,2.714951992034912,170.50408935546875,4.732769966125488,228,25,26,26,95,9.000000318337698e-06,0.999987006187439,0,,,228.91734313964844,65.00196838378906,191.77134704589844,1.6693120002746582,N,0.318340003490448,0.3109799921512604,0.005253199520887499,2020ApJ...899..140W_0171
6137984702413591424,200.42141617228884,-40.94776085639145,17.199888229370117,17.540027618408203,15.993051528930664,-1.6879835136444752,0.8328480124473572,11.927189603181148,0.792930006980896,-7.226084945442556,0.8066229820251465,6.528328895568848,741.7753295898438,4.335187911987305,223,23,21,25,95,0.0,0.999970018863678,0,,,68.41881561279297,144.7238311767578,371.6846008300781,1.8093910217285156,N,0.6479730010032654,0.7457110285758972,0.006496231175009241,2020ApJ...899..140W_0172
6087923147733255296,200.44648459435294,-45.12717597070623,17.542638778686523,17.803224563598633,16.4803409576416,-0.2645497511829559,0.4273500144481659,-5.512609754046225,0.4020000100135803,0.4934549034497502,0.5488659739494324,2.855010986328125,123.4017105102539,3.3083291053771973,219,27,26,23,95,7.000000096013537e-06,0.9999790191650391,0,,,417.2461853027344,109.00061798095703,182.17527770996094,1.6902480125427246,N,0.329245001077652,0.38683199882507324,0.0012468293854633013,2020ApJ...899..140W_0173
6088280523373035776,200.44829640881318,-43.79649036618073,17.536462783813477,17.595909118652344,16.73464584350586,,,,,,,15.582719802856445,4315.265625,,200,25,25,22,3,0.0,0.9968640208244324,0,,,62.696781158447266,107.6220474243164,213.60214233398438,1.5675040483474731,N,2.085516929626465,1.7356599569320679,0.016440477437840204,2020ApJ...899..140W_0174
6136801181227770880,200.45913646164826,-42.6631018014951,16.791501998901367,16.854032516479492,15.768454551696777,1.470288149287907,0.6292629837989807,-7.936770737833072,0.4941369891166687,3.6325559627707538,0.7370929718017578,3.830137014389038,648.764404296875,10.298490524291992,181,26,26,25,95,0.0,0.9999359846115112,0,,,456.93115234375,74.62248992919922,63.691471099853516,1.7646499872207642,N,0.44146600365638733,0.5926420092582703,0.010658615753337387,2020ApJ...899..140W_0175
6088215063768714368,200.46003894423342,-44.087751655627805,18.763368606567383,18.63765525817871,17.491222381591797,,,,,,,9.403535842895508,434.0374755859375,,153,20,21,21,3,3.199999991920777e-05,0.9961410164833069,0,,,108.19068145751953,34.62089920043945,85.74250793457031,2.172779083251953,N,1.035125970840454,1.038993000984192,0.009464517742177634,2020ApJ...899..140W_0176
6088280622150524288,200.46650690085326,-43.75543851693746,18.236541748046875,18.319236755371094,16.73690414428711,,,,,,,3.237499952316284,71.96896362304688,,172,22,22,19,3,0.0030819999519735575,0.9958860278129578,0,,,414.169189453125,52.582096099853516,58.15122604370117,2.347235918045044,N,0.6883909702301025,0.43932199478149414,0.02697331196316649,2020ApJ...899..140W_0177
6137056302281116672,200.47355651861818,-41.85943284594581,19.06810760498047,18.919206619262695,17.83676528930664,,,,,,,6.0140461921691895,61.48179244995117,,138,15,13,16,3,0.0031129999551922083,0.9380469918251038,0,,,143.21109008789062,13.674430847167969,11.67149829864502,2.140244960784912,N,0.9613419771194458,1.0666099786758423,0.034364905167572776,2020ApJ...899..140W_0178
6088656693789450624,200.4762454291798,-43.73774869924466,15.147587776184082,15.211223602294922,13.91531753540039,,,,,,,9.317978858947754,18470.259765625,,153,28,28,22,3,7.300000288523734e-05,0.9967740178108215,0,,,407.3254699707031,311.9676513671875,694.6116943359375,1.9934790134429932,N,1.212746024131775,1.0413470268249512,0.012567110594239215,2020ApJ...899..140W_0179
6137134711206188544,200.47765915645192,-41.19566675034119,19.991512298583984,18.080928802490234,16.53352928161621,,,,,,,11.610617637634277,50.46986389160156,,139,15,16,16,3,1.0,0.0,0,,,72.67472076416016,27.891639709472656,79.6858901977539,14.386045455932617,N,1.909466028213501,1.6787140369415283,0.0005996535094329554,2020ApJ...899..140W_0180
6087937716261264000,200.48182791204238,-44.999092217431944,19.525192260742188,18.065263748168945,16.584320068359375,,,,,,,5.334582805633545,21.52090072631836,,200,26,26,21,3,1.0,0.0,0,,,92.59042358398438,63.897403717041016,163.78964233398438,9.100262641906738,N,0.7720029950141907,0.7326750159263611,0.0017920733687547326,2020ApJ...899..140W_0181
6136816677470387072,200.48271691972715,-42.475462660488354,18.481029510498047,18.34906005859375,17.114709854125977,1.435278184016314,0.4151650071144104,-0.6960171556736822,0.5218080282211304,-2.2719639697985308,0.5659109950065613,2.035737991333008,15.318161964416504,1.882370948791504,176,20,18,19,95,0.0010489999549463391,0.9988880157470703,0,,,187.60606384277344,54.963050842285156,62.811256408691406,2.3005800247192383,N,0.39909300208091736,0.41336798667907715,0.009184195307770848,2020ApJ...899..140W_0182
6087994409829710208,200.4905896611642,-44.7002744528681,14.095009803771973,13.88824462890625,13.010199546813965,,,,,,,5.44120979309082,15502.873046875,,224,26,27,27,3,0.0,0.9998999834060669,0,53.88832473754883,7.365011215209961,249.3973846435547,432.1191101074219,370.78057861328125,2.020591974258423,N,0.5672540068626404,0.6559619903564453,0.023418926586312533,2020ApJ...899..140W_0183
6088657174825789312,200.4965648933266,-43.6847160838659,16.493385314941406,16.694713592529297,15.513283729553223,4.079551090756604,0.7346270084381104,-12.534209098349558,0.7985630035400391,2.8648060746000823,0.6943719983100891,5.671020030975342,1503.8846435546875,12.224930763244629,240,32,30,26,95,0.0,0.999970018863678,0,,,77.46351623535156,240.38026428222656,305.3495788574219,1.6406060457229614,N,0.650164008140564,0.5552470088005066,0.016792069146873225,2020ApJ...899..140W_0184
6136822720485169152,200.50421186365776,-42.26661104841885,18.80767250061035,18.7012882232666,17.61604881286621,,,,,,,8.047650337219238,240.0334930419922,,189,20,21,23,3,9.40000027185306e-05,0.9926450252532959,0,,,229.89581298828125,54.07133865356445,43.61799240112305,2.0613019466400146,N,0.9139519929885864,1.6575939655303955,0.005142152551225339,2020ApJ...899..140W_0185
6137056950821811072,200.50507534285498,-41.81417133655824,16.69904899597168,16.527206420898438,15.415369033813477,0.5640385320418009,0.18166500329971313,-9.826355978831126,0.16954700648784637,-0.9489876019300055,0.1761929988861084,1.1773619651794434,53.2868537902832,2.5537030696868896,224,23,22,26,95,0.00011899999663000926,0.9997900128364563,0,,,548.0247192382812,152.67462158203125,278.1795654296875,2.2226290702819824,N,0.13264200091362,0.15533599257469177,0.011552478618003657,2020ApJ...899..140W_0186
6136721363556083328,200.51034728526682,-43.17724186330459,18.014835357666016,17.752302169799805,16.83693504333496,,,,,,,5.512781143188477,313.2588195800781,,138,25,24,17,3,0.0009640000062063336,0.9954130053520203,0,,,329.8404541015625,89.29655456542969,169.6383056640625,2.169179916381836,N,0.7990949749946594,0.6603890061378479,0.013688540528916222,2020ApJ...899..140W_0187
6137059910055895680,200.52320114950976,-41.671453540570624,19.879648208618164,18.476774215698242,16.919981002807617,,,,,,,8.064496040344238,28.069154739379883,,153,14,14,18,3,1.0,0.0,0,,,83.7245101928711,40.0086784362793,57.85900115966797,9.068136215209961,N,1.0609420537948608,1.2840869426727295,0.0025084479749779205,2020ApJ...899..140W_0188
6087997089889296384,200.53562849049624,-44.713290999251676,16.04875946044922,16.044103622436523,15.133456230163574,,,,,,,13.017916679382324,14236.625,,254,30,28,27,3,9.000000318337698e-06,0.9969670176506042,0,,,95.22720336914062,276.7578430175781,381.4542236328125,1.7063239812850952,N,1.3115439414978027,1.321045994758606,0.00310281656514125,2020ApJ...899..140W_0189
6137060013135164288,200.55223289285013,-41.68861909159002,19.68889617919922,18.265886306762695,16.8763427734375,,,,,,,6.196378231048584,25.16809844970703,,189,19,20,22,3,1.0,0.0,0,,,111.07710266113281,56.13107681274414,114.79692077636719,8.303000450134277,N,0.8766649961471558,0.8995659947395325,0.0014730077399501985,2020ApJ...899..140W_0190
6087937441383364992,200.55689504743185,-44.98546792632329,19.941471099853516,17.9664306640625,16.490251541137695,,,,,,,11.125661849975586,39.71574020385742,,155,20,20,18,3,1.0,0.0,0,,,82.78044128417969,43.431644439697266,108.96926879882812,14.580618858337402,N,1.496960997581482,1.444694995880127,0.00838228745108249,2020ApJ...899..140W_0191
6137227723018042368,200.56038600765623,-41.17262450237225,19.344655990600586,17.299827575683594,15.739763259887695,,,,,,,7.196575164794922,43.556007385253906,,213,23,24,24,3,1.0,0.0,0,,,107.00861358642578,82.72852325439453,214.3343963623047,16.414514541625977,N,0.9845589995384216,0.7984489798545837,0.0007938946016207988,2020ApJ...899..140W_0192
6137234732403180416,200.56391431271996,-40.93204609416836,14.725245475769043,14.40178394317627,13.381623268127441,1.1616685589833398,0.05969199910759926,-11.652604647824745,0.08195900171995163,-5.117451517676477,0.1456499993801117,0.23406699299812317,8.780713081359863,1.7410390377044678,148,4,3,15,95,1.8999999156221747e-05,0.9999330043792725,0,-65.29672241210938,7.777482986450195,944.512939453125,104.65341186523438,48.79961013793945,2.427885055541992,V,0.0650240033864975,0.13676199316978455,0.007988021213501131,2020ApJ...899..140W_0193
6136745862049361792,200.58373175825648,-42.84868945787998,18.718372344970703,18.686235427856445,17.557632446289062,-1.0524667887705037,0.9272069931030273,-9.881229033641565,0.9829400181770325,0.3337552528632266,0.8326389789581299,6.721192836761475,179.5948944091797,3.482897996902466,228,28,28,25,95,2.8000000384054147e-05,0.9999560117721558,0,,,98.31561279296875,62.08030319213867,57.25447463989258,1.9730559587478638,N,0.7869529724121094,0.7121289968490601,0.008098690587562204,2020ApJ...899..140W_0194
6087996505774564224,200.60742434285646,-44.71886998915285,15.84170913696289,15.63060188293457,14.721931457519531,2.0969314383787205,0.4558219909667969,-10.709643608927161,0.4619689881801605,-13.863951643738126,0.44770100712776184,2.704529047012329,564.0074462890625,7.571437835693359,153,20,18,18,95,0.0,0.9999330043792725,0,,,298.49310302734375,240.323486328125,439.1896667480469,2.06152606010437,N,0.3727859854698181,0.3465929925441742,0.04321408103043336,2020ApJ...899..140W_0195
6088608074749503104,200.61073810700157,-43.80027975633619,17.075788497924805,17.162796020507812,16.170839309692383,-1.1227297127735514,0.6064990162849426,-6.3963282069439495,0.5929870009422302,-8.245826146620855,0.5304319858551025,4.582709789276123,541.5841064453125,9.777164459228516,212,33,30,28,31,9.999999974752427e-07,0.9999880194664001,0,,,425.6329040527344,98.40865325927734,204.89703369140625,1.6380759477615356,N,0.5077829957008362,0.4460139870643616,0.007295106528376744,2020ApJ...899..140W_0196
6088590753146111872,200.61258193743635,-44.02962961295302,13.398454666137695,13.221128463745117,12.500215530395508,1.1564571849485956,0.19484500586986542,-9.847378828773595,0.18142199516296387,-0.1448430246273201,0.2472739964723587,1.6745890378952026,2501.24169921875,18.0267391204834,224,33,30,29,31,0.0,0.9996849894523621,0,-30.601926803588867,4.166749954223633,1135.8323974609375,432.1824951171875,431.2302551269531,1.8166229724884033,N,0.1500840038061142,0.18436600267887115,0.015657883712160696,2020ApJ...899..140W_0197
6087948024182868096,200.62620192281665,-44.80101077958068,18.047910690307617,17.771581649780273,16.837890625,1.2850784968993436,0.7796199917793274,-2.0811631698095483,0.605338990688324,-0.2970541994746767,0.7675439715385437,4.224592208862305,208.98719787597656,4.574082851409912,119,23,25,17,95,0.003152000019326806,0.9967529773712158,0,,,366.94659423828125,111.76812744140625,125.25848388671875,2.2183890342712402,N,0.5669419765472412,0.6772779822349548,0.00451614610342186,2020ApJ...899..140W_0198
6088021828901761920,200.62904814547517,-44.261989520175185,17.95201873779297,17.76188850402832,16.923460006713867,1.016822023376847,0.48727700114250183,-4.2442426683209025,0.5964009761810303,-0.1157653113167025,0.42476800084114075,2.9917569160461426,69.79568481445312,3.6640119552612305,173,23,25,20,95,6.000000212225132e-06,0.9999610185623169,0,,,239.94888305664062,114.78253173828125,106.3836669921875,1.949530005455017,N,0.4385429918766022,0.34784701466560364,0.012308228750112414,2020ApJ...899..140W_0199
6088610789177213184,200.6374288064651,-43.720123400597814,16.234182357788086,16.215639114379883,15.128881454467773,,,,,,,15.02245044708252,14851.01171875,,208,30,28,25,3,0.0,0.9910460114479065,0,,,110.83438873291016,247.88206481933594,306.3819580078125,1.9027270078659058,N,1.6570899486541748,1.5636990070343018,0.0009656591228657321,2020ApJ...899..140W_0200
6137055924326691968,200.63987479920357,-41.74528355522164,16.04576301574707,16.20760726928711,14.789950370788574,,,,,,,4.625254154205322,1887.7178955078125,,157,22,20,23,3,5.2999999752501026e-05,0.9992910027503967,0,,,104.58796691894531,195.82847595214844,569.1535034179688,1.963034987449646,N,0.582830011844635,0.6429579854011536,0.009602850218591912,2020ApJ...899..140W_0201
6088603676713178880,200.65615841068058,-43.909014626790615,17.379600524902344,17.435508728027344,16.36511993408203,2.378337153144683,0.748803973197937,-2.244716392848156,0.7286139726638794,3.745409723869492,0.8099460005760193,5.756702899932861,682.3439331054688,7.605327129364014,175,32,29,26,95,4.199999966658652e-05,0.9999300241470337,0,,,398.9085998535156,143.1717987060547,205.02992248535156,1.7603509426116943,N,0.569337010383606,0.6575250029563904,0.0031281120247913133,2020ApJ...899..140W_0202
6088591375921730944,200.67676353307488,-43.97478600830349,17.313739776611328,17.101598739624023,16.059646606445312,-0.1293380631575622,0.19376100599765778,-2.6394162414533717,0.1664469987154007,-2.266783064094234,0.2607150077819824,1.1596070528030396,26.410566329956055,2.0636870861053467,174,25,23,20,95,0.006806999910622835,0.993183970451355,0,,,454.8877258300781,131.1991729736328,185.87400817871094,2.2178409099578857,N,0.13977499306201935,0.1999099999666214,0.0054410553598257545,2020ApJ...899..140W_0203
